E_minus_EF_eV,energia_meV,DOS_electronica
-26.774,-26774.0,-2.0907618856166336e-49
-26.724000000000004,-26724.000000000004,-3.993970639262244e-51
-26.674,-26674.0,-7.152265367117321e-53
-26.624,-26624.0,-1.1921269464855955e-54
-26.574,-26574.0,-1.8482537121889725e-56
-26.524,-26524.0,-2.706471282186603e-58
-26.474000000000004,-26474.000000000004,-3.689209456274931e-60
-26.424,-26424.0,-4.670865377069111e-62
-26.374,-26374.0,-5.570839655223465e-64
-26.324,-26324.0,-6.1594469973582e-66
-26.274,-26274.0,-6.4242079645252745e-68
-26.224000000000004,-26224.000000000004,-6.236283241926485e-70
-26.174,-26174.0,-5.654007608729492e-72
-26.124,-26124.0,-4.779602850395022e-74
-26.074,-26074.0,-3.771327212486417e-76
-26.024,-26024.0,-2.7930978979537987e-78
-25.974000000000004,-25974.000000000004,-1.982231107264614e-80
-25.924,-25924.0,-6.635833844879506e-82
-25.874,-25874.0,-5.334186548503743e-82
-25.824,-25824.0,-5.315128232143207e-82
-25.774,-25774.0,-5.332747048246703e-82
-25.724000000000004,-25724.000000000004,-5.316481117881986e-82
-25.674,-25674.0,-5.291095930955751e-82
-25.624,-25624.0,-5.301231028864054e-82
-25.574,-25574.0,-5.259629470103904e-82
-25.524,-25524.0,-5.2601443695876576e-82
-25.474000000000004,-25474.000000000004,-5.274566312469581e-82
-25.424,-25424.0,-5.2668945518028706e-82
-25.374,-25374.0,-5.2557160583169606e-82
-25.324,-25324.0,-5.2406263446252926e-82
-25.274,-25274.0,-5.1903951610314147e-82
-25.224000000000004,-25224.000000000004,-5.21861937027561e-82
-25.174,-25174.0,-5.1713489704466746e-82
-25.124,-25124.0,-5.1648678129311655e-82
-25.074,-25074.0,-5.1697853326725284e-82
-25.024,-25024.0,-5.1260593884177697e-82
-24.974000000000004,-24974.000000000004,-5.117599375571333e-82
-24.924,-24924.0,-5.1076422741228434e-82
-24.874,-24874.0,-5.1270042756801225e-82
-24.824,-24824.0,-5.1036290012058625e-82
-24.774,-24774.0,-5.075634910875375e-82
-24.724000000000004,-24724.000000000004,-5.0690170420827946e-82
-24.674,-24674.0,-5.0398548067240454e-82
-24.624,-24624.0,-5.0442039294179625e-82
-24.574,-24574.0,-5.023484653933205e-82
-24.524,-24524.0,-5.018197469779457e-82
-24.474000000000004,-24474.000000000004,-5.02604474197576e-82
-24.424,-24424.0,-5.0121847268084377e-82
-24.374,-24374.0,-4.999081797845472e-82
-24.324,-24324.0,-4.976562752932372e-82
-24.274,-24274.0,-4.9573721184250135e-82
-24.224000000000004,-24224.000000000004,-4.9631191910078335e-82
-24.174,-24174.0,-4.958481638871826e-82
-24.124,-24124.0,-4.925381208868152e-82
-24.074,-24074.0,-4.952812439524419e-82
-24.024,-24024.0,-4.90365342307641e-82
-23.974000000000004,-23974.000000000004,-4.9305681011779743e-82
-23.924,-23924.0,-4.873617328485513e-82
-23.874,-23874.0,-4.89013369470114e-82
-23.824,-23824.0,-4.898737314780968e-82
-23.774,-23774.0,-4.85671834144025e-82
-23.724000000000004,-23724.000000000004,-4.8613828266085466e-82
-23.674,-23674.0,-4.8430112231032156e-82
-23.624,-23624.0,-4.820440110539916e-82
-23.574,-23574.0,-4.838690148383568e-82
-23.524,-23524.0,-4.833968315468532e-82
-23.474000000000004,-23474.000000000004,-4.802957654482312e-82
-23.424,-23424.0,-4.7807594439148734e-82
-23.374,-23374.0,-4.7999655381938833e-82
-23.324,-23324.0,-4.78548367760955e-82
-23.274,-23274.0,-4.7836756234102574e-82
-23.224000000000004,-23224.000000000004,-4.7600002206131686e-82
-23.174,-23174.0,-4.7518729235484614e-82
-23.124,-23124.0,-4.7410470749371207e-82
-23.074,-23074.0,-4.701595523712459e-82
-23.024,-23024.0,-4.693608557309249e-82
-22.974000000000004,-22974.000000000004,-4.7091801949122784e-82
-22.924,-22924.0,-4.68815781639871e-82
-22.874,-22874.0,-4.6785854721039545e-82
-22.824,-22824.0,-4.66097295202205e-82
-22.774,-22774.0,-4.6802569885001896e-82
-22.724000000000004,-22724.000000000004,-4.6528535408023674e-82
-22.674,-22674.0,-4.6591712154041596e-82
-22.624,-22624.0,-4.633614552705766e-82
-22.574,-22574.0,-4.604981874207108e-82
-22.524,-22524.0,-4.632920970586482e-82
-22.474000000000004,-22474.000000000004,-4.6200647192591724e-82
-22.424,-22424.0,-4.5792892828740666e-82
-22.374,-22374.0,-4.5991696488320923e-82
-22.324,-22324.0,-4.576204653880664e-82
-22.274,-22274.0,-4.5743683440860846e-82
-22.224000000000004,-22224.000000000004,-4.5518136986194307e-82
-22.174,-22174.0,-4.530652797207229e-82
-22.124,-22124.0,-4.5333872737135717e-82
-22.074,-22074.0,-4.50558687767914e-82
-22.024,-22024.0,-4.5383711203600626e-82
-21.974000000000004,-21974.000000000004,-4.48496050675974e-82
-21.924,-21924.0,-4.4766409392125846e-82
-21.874,-21874.0,-4.502989543790022e-82
-21.824,-21824.0,-4.4692946618278e-82
-21.774,-21774.0,-4.473119750915592e-82
-21.724,-21724.0,-4.4795934345911144e-82
-21.674000000000003,-21674.000000000004,-4.440418732556506e-82
-21.624,-21624.0,-4.4241469783364666e-82
-21.574,-21574.0,-4.4165743025321e-82
-21.524,-21524.0,-4.4197695420766673e-82
-21.474,-21474.0,-4.405265984075607e-82
-21.424000000000003,-21424.000000000004,-4.420821465355859e-82
-21.374,-21374.0,-4.3817187397570866e-82
-21.324,-21324.0,-4.3864177496013663e-82
-21.274,-21274.0,-4.3771010210391486e-82
-21.224,-21224.0,-4.377650861493712e-82
-21.174000000000003,-21174.000000000004,-4.38317237335064e-82
-21.124,-21124.0,-4.336977288403136e-82
-21.074,-21074.0,-4.329718816655983e-82
-21.024,-21024.0,-4.318318954653476e-82
-20.974,-20974.0,-4.3382678234388425e-82
-20.924000000000003,-20924.000000000004,-4.307673079071502e-82
-20.874,-20874.0,-4.314504709833246e-82
-20.824,-20824.0,-4.314021454932472e-82
-20.774,-20774.0,-4.3162971081479427e-82
-20.724,-20724.0,-4.276044200686932e-82
-20.674000000000003,-20674.000000000004,-4.295479976252751e-82
-20.624,-20624.0,-4.276558377703601e-82
-20.574,-20574.0,-4.261941447121611e-82
-20.524,-20524.0,-4.255908295171017e-82
-20.474,-20474.0,-4.263947368608985e-82
-20.424000000000003,-20424.000000000004,-4.2230610892699727e-82
-20.374,-20374.0,-4.22021758297479e-82
-20.324,-20324.0,-4.227322845696368e-82
-20.274,-20274.0,-4.2334163128454917e-82
-20.224,-20224.0,-4.225866410026065e-82
-20.174000000000003,-20174.000000000004,-4.195963022906112e-82
-20.124,-20124.0,-4.1958796212277295e-82
-20.074,-20074.0,-4.195795087002668e-82
-20.024,-20024.0,-4.195090517881028e-82
-19.974,-19974.0,-4.156049146067508e-82
-19.924000000000003,-19924.000000000004,-4.1536126765599007e-82
-19.874,-19874.0,-4.154604464253534e-82
-19.824,-19824.0,-4.156288790589926e-82
-19.774,-19774.0,-4.163206824613929e-82
-19.724,-19724.0,-4.1189061742166615e-82
-19.674000000000003,-19674.000000000004,-4.142970050011807e-82
-19.624,-19624.0,-4.102812065338092e-82
-19.574,-19574.0,-4.1354463627157904e-82
-19.524,-19524.0,-4.1142241421370446e-82
-19.474,-19474.0,-4.0917168135887786e-82
-19.424000000000003,-19424.000000000004,-4.112737005999055e-82
-19.374,-19374.0,-4.09398434572854e-82
-19.324,-19324.0,-4.06694009267905e-82
-19.274,-19274.0,-4.0529494505057824e-82
-19.224,-19224.0,-4.081021351380831e-82
-19.174000000000003,-19174.000000000004,-4.057979736108896e-82
-19.124,-19124.0,-4.0590487574918426e-82
-19.074,-19074.0,-4.032903746126716e-82
-19.024,-19024.0,-4.045583426717962e-82
-18.974,-18974.0,-4.026989056888762e-82
-18.924000000000003,-18924.000000000004,-4.014574308457607e-82
-18.874,-18874.0,-4.000840227926524e-82
-18.824,-18824.0,-4.018993016414202e-82
-18.774,-18774.0,-4.0235076921215295e-82
-18.724,-18724.0,-4.01740554539676e-82
-18.674000000000003,-18674.000000000004,-3.975621044908656e-82
-18.624,-18624.0,-3.986582540301917e-82
-18.574,-18574.0,-3.9772123496608847e-82
-18.524,-18524.0,-3.9905821648134876e-82
-18.474,-18474.0,-3.966018870932216e-82
-18.424000000000003,-18424.000000000004,-3.9446821321286326e-82
-18.374,-18374.0,-3.94574270032804e-82
-18.324,-18324.0,-3.9367250806234646e-82
-18.274,-18274.0,-3.942863031407833e-82
-18.224,-18224.0,-3.9547216643232016e-82
-18.174000000000003,-18174.000000000004,-3.9325321469005664e-82
-18.124,-18124.0,-3.907950899230271e-82
-18.074,-18074.0,-3.9261453554213e-82
-18.024,-18024.0,-3.9133867388894434e-82
-17.974,-17974.0,-3.921258606599624e-82
-17.924000000000003,-17924.000000000004,-3.907251985674978e-82
-17.874000000000002,-17874.000000000004,-3.879840386979149e-82
-17.824,-17824.0,-3.896773934252352e-82
-17.774,-17774.0,-3.8814756465343866e-82
-17.724,-17724.0,-3.8778992411510434e-82
-17.674000000000003,-17674.000000000004,-3.857976012155158e-82
-17.624000000000002,-17624.000000000004,-3.883320544922084e-82
-17.574,-17574.0,-3.847799294389936e-82
-17.524,-17524.0,-3.869531319359464e-82
-17.474,-17474.0,-3.841442963376648e-82
-17.424000000000003,-17424.000000000004,-3.8450669462355686e-82
-17.374000000000002,-17374.000000000004,-3.844432298623487e-82
-17.324,-17324.0,-3.8226355667534705e-82
-17.274,-17274.0,-3.845025963881476e-82
-17.224,-17224.0,-3.8232386639364514e-82
-17.174000000000003,-17174.000000000004,-3.836788479433295e-82
-17.124000000000002,-17124.000000000004,-3.8266468200564645e-82
-17.074,-17074.0,-3.810592716873024e-82
-17.024,-17024.0,-3.8128840033176304e-82
-16.974,-16974.0,-3.7861709440671006e-82
-16.924000000000003,-16924.000000000004,-3.806559594319916e-82
-16.874000000000002,-16874.000000000004,-3.804190137286272e-82
-16.824,-16824.0,-3.8042725886828016e-82
-16.774,-16774.0,-3.7762509760329877e-82
-16.724,-16724.0,-3.7722605817814384e-82
-16.674000000000003,-16674.000000000004,-3.766928187824833e-82
-16.624000000000002,-16624.000000000004,-3.760730373326574e-82
-16.574,-16574.0,-3.778520116099377e-82
-16.524,-16524.0,-3.770668961134727e-82
-16.474,-16474.0,-3.7394920615021694e-82
-16.424000000000003,-16424.000000000004,-3.746109528193493e-82
-16.374000000000002,-16374.000000000002,-3.7439331030499445e-82
-16.324,-16324.000000000002,-3.736687896678423e-82
-16.274,-16274.0,-3.730610153007407e-82
-16.224,-16224.0,-3.739903046503859e-82
-16.174000000000003,-16174.000000000004,-3.724526601108272e-82
-16.124000000000002,-16124.000000000002,-3.7325671039134275e-82
-16.074,-16074.000000000002,-3.733729304093608e-82
-16.024,-16024.0,-3.712423495084663e-82
-15.974000000000002,-15974.000000000002,-3.7058111937099655e-82
-15.924,-15924.0,-3.6895025735713975e-82
-15.874000000000002,-15874.000000000002,-3.7044033245030576e-82
-15.824000000000002,-15824.000000000002,-3.701901500837373e-82
-15.774,-15774.0,-3.7052768089300865e-82
-15.724000000000002,-15724.000000000002,-3.688237667778338e-82
-15.674,-15674.0,-3.6810846964029615e-82
-15.624000000000002,-15624.000000000002,-3.684258535341003e-82
-15.574000000000002,-15574.000000000002,-3.6860247778067676e-82
-15.524,-15524.0,-3.6748772007322383e-82
-15.474000000000002,-15474.000000000002,-3.6717680881809006e-82
-15.424,-15424.0,-3.6687088344396747e-82
-15.374000000000002,-15374.000000000002,-3.682821341496682e-82
-15.324000000000002,-15324.000000000002,-3.678719193091205e-82
-15.274,-15274.0,-3.6408748810294267e-82
-15.224000000000002,-15224.000000000002,-3.65782262241504e-82
-15.174,-15174.0,-3.645761357513028e-82
-15.124000000000002,-15124.000000000002,-3.644666870618029e-82
-15.074000000000002,-15074.000000000002,-3.6369526442868805e-82
-15.024,-15024.0,-3.6589115369294957e-82
-14.974000000000002,-14974.000000000002,-3.6512859106238513e-82
-14.924,-14924.0,-3.6261159606084715e-82
-14.874000000000002,-14874.000000000002,-3.620012406973934e-82
-14.824000000000002,-14824.000000000002,-3.634438469383874e-82
-14.774,-14774.0,-3.612879327865276e-82
-14.724000000000002,-14724.000000000002,-3.63269851936444e-82
-14.674,-14674.0,-3.6315175383882925e-82
-14.624000000000002,-14624.000000000002,-3.623806053082253e-82
-14.574000000000002,-14574.000000000002,-3.617605243139435e-82
-14.524,-14524.0,-3.61777306244217e-82
-14.474000000000002,-14474.000000000002,-3.6077846143192817e-82
-14.424,-14424.0,-3.595431016826093e-82
-14.374000000000002,-14374.000000000002,-3.596210899053156e-82
-14.324000000000002,-14324.000000000002,-3.611531127862532e-82
-14.274,-14274.0,-3.605953113861013e-82
-14.224000000000002,-14224.000000000002,-3.608977741013136e-82
-14.174,-14174.0,-3.590631491398676e-82
-14.124000000000002,-14124.000000000002,-3.589782380272964e-82
-14.074000000000002,-14074.000000000002,-3.6038251056954016e-82
-14.024,-14024.0,-3.5960101372712823e-82
-13.974000000000002,-13974.000000000002,-3.5889837759776846e-82
-13.924,-13924.0,-3.584202080766784e-82
-13.874000000000002,-13874.000000000002,-3.5694428745786917e-82
-13.824000000000002,-13824.000000000002,-3.5610328768134454e-82
-13.774,-13774.0,-3.589052402500765e-82
-13.724000000000002,-13724.000000000002,-3.578689124073552e-82
-13.674,-13674.0,-3.5596875651177555e-82
-13.624000000000002,-13624.000000000002,-3.549350815954532e-82
-13.574000000000002,-13574.000000000002,-3.56436208190947e-82
-13.524,-13524.0,-3.563143981072096e-82
-13.474000000000002,-13474.000000000002,-3.543857181456829e-82
-13.424,-13424.0,-3.547223750728999e-82
-13.374000000000002,-13374.000000000002,-3.5401412085594726e-82
-13.324000000000002,-13324.000000000002,-3.5389527368420475e-82
-13.274,-13274.0,-3.549741292848237e-82
-13.224000000000002,-13224.000000000002,-3.56547799810455e-82
-13.174,-13174.0,-3.536886141806467e-82
-13.124000000000002,-13124.000000000002,-3.5580498892490526e-82
-13.074000000000002,-13074.000000000002,-3.52994761993896e-82
-13.024,-13024.0,-3.5307630714656344e-82
-12.974000000000002,-12974.000000000002,-3.557375348289468e-82
-12.924,-12924.0,-3.5437397941752274e-82
-12.874000000000002,-12874.000000000002,-3.5447830966069855e-82
-12.824000000000002,-12824.000000000002,-3.549868321578603e-82
-12.774,-12774.0,-3.55551522084212e-82
-12.724000000000002,-12724.000000000002,-3.5486309843320865e-82
-12.674,-12674.0,-3.5493413960168616e-82
-12.624000000000002,-12624.000000000002,-3.5485207491644496e-82
-12.574000000000002,-12574.000000000002,-3.5235645356291337e-82
-12.524,-12524.0,-3.5434461821988673e-82
-12.474000000000002,-12474.000000000002,-3.5325248480964304e-82
-12.424,-12424.0,-3.5436088370059535e-82
-12.374000000000002,-12374.000000000002,-3.530185937607988e-82
-12.324000000000002,-12324.000000000002,-3.5406318067723806e-82
-12.274,-12274.0,-3.532724361000912e-82
-12.224000000000002,-12224.000000000002,-3.530277825862702e-82
-12.174,-12174.0,-3.5182387537914707e-82
-12.124000000000002,-12124.000000000002,-3.5158186394198735e-82
-12.074000000000002,-12074.000000000002,-3.531369631274459e-82
-12.024,-12024.0,-3.5347658584240586e-82
-11.974000000000002,-11974.000000000002,-3.528225543767508e-82
-11.924,-11924.0,-3.517802264173189e-82
-11.874000000000002,-11874.000000000002,-3.538094616432622e-82
-11.824000000000002,-11824.000000000002,-3.528136232846291e-82
-11.774,-11774.0,-3.5170438434079014e-82
-11.724000000000002,-11724.000000000002,-3.5033128216748616e-82
-11.674,-11674.0,-3.5047784773859257e-82
-11.624000000000002,-11624.000000000002,-3.529644319109927e-82
-11.574000000000002,-11574.000000000002,-3.5137687299616457e-82
-11.524,-11524.0,-3.512186153782096e-82
-11.474000000000002,-11474.000000000002,-3.5036446861276546e-82
-11.424,-11424.0,-3.507357082748245e-82
-11.374000000000002,-11374.000000000002,-3.5096155069512125e-82
-11.324000000000002,-11324.000000000002,-3.5023392612540977e-82
-11.274,-11274.0,-3.5198820123504127e-82
-11.224000000000002,-11224.000000000002,-3.5244276169650137e-82
-11.174,-11174.0,-3.5332313010827564e-82
-11.124000000000002,-11124.000000000002,-3.5328739004470635e-82
-11.074000000000002,-11074.000000000002,-3.5293985516433004e-82
-11.024,-11024.0,-3.5266030490602285e-82
-10.974000000000002,-10974.000000000002,-3.5118383502477726e-82
-10.924,-10924.0,-3.5279110815559315e-82
-10.874000000000002,-10874.000000000002,-3.5186906664269716e-82
-10.824000000000002,-10824.000000000002,-3.5169842884938186e-82
-10.774,-10774.0,-3.531003507667068e-82
-10.724000000000002,-10724.000000000002,-3.51288837617995e-82
-10.674,-10674.0,-3.5017248577586416e-82
-10.624000000000002,-10624.000000000002,-3.536085057698675e-82
-10.574000000000002,-10574.000000000002,-3.5114915196508266e-82
-10.524,-10524.0,-3.5136435500508563e-82
-10.474000000000002,-10474.000000000002,-3.5143065228462135e-82
-10.424,-10424.0,-3.509116698668541e-82
-10.374000000000002,-10374.000000000002,-3.5265510081567354e-82
-10.324000000000002,-10324.000000000002,-3.5381149962188753e-82
-10.274,-10274.0,-3.5309526705645196e-82
-10.224000000000002,-10224.000000000002,-3.5126557597246605e-82
-10.174,-10174.0,-3.5290512829030847e-82
-10.124000000000002,-10124.000000000002,-3.528362952126284e-82
-10.074000000000002,-10074.000000000002,-3.532752477695793e-82
-10.024,-10024.0,-3.536138800400587e-82
-9.974000000000002,-9974.000000000002,-3.542515052018054e-82
-9.924,-9924.0,-3.5285247081133096e-82
-9.874000000000002,-9874.000000000002,-3.53849976726891e-82
-9.824000000000002,-9824.000000000002,-3.5459685367362965e-82
-9.774,-9774.0,-3.548771790621381e-82
-9.724000000000002,-9724.000000000002,-3.545309348162657e-82
-9.674,-9674.0,-3.5330794572343853e-82
-9.624000000000002,-9624.000000000002,-3.6570326524510713e-82
-9.574000000000002,-9574.000000000002,-2.277970165877242e-81
-9.524,-9524.0,-2.6361504371173588e-79
-9.474000000000002,-9474.000000000002,-3.3164688546860115e-77
-9.424,-9424.0,-3.932935280391305e-75
-9.374000000000002,-9374.000000000002,-4.36781304309743e-73
-9.324000000000002,-9324.000000000002,-4.530870547198384e-71
-9.274,-9274.0,-4.396244919961709e-69
-9.224000000000002,-9224.000000000002,-3.984572338418833e-67
-9.174,-9174.0,-3.370039617041534e-65
-9.124000000000002,-9124.000000000002,-2.65697539063228e-63
-9.074000000000002,-9074.000000000002,-1.9687356754203947e-61
-9.024,-9024.0,-1.3597956158941196e-59
-8.974000000000002,-8974.000000000002,-8.823664694094817e-58
-8.924000000000001,-8924.000000000002,-5.319556482867155e-56
-8.874000000000002,-8874.000000000002,-3.011689732717909e-54
-8.824000000000002,-8824.000000000002,-1.5874056278135765e-52
-8.774000000000001,-8774.0,-7.794415783039831e-51
-8.724000000000002,-8724.000000000002,-3.607422539514861e-49
-8.674000000000001,-8674.000000000002,-1.5495765521464655e-47
-8.624000000000002,-8624.000000000002,-6.250951867892713e-46
-8.574000000000002,-8574.000000000002,-2.364441453891216e-44
-8.524000000000001,-8524.0,-8.3153314921911e-43
-8.474000000000002,-8474.000000000002,-2.752390953155139e-41
-8.424000000000001,-8424.000000000002,-8.467337095038673e-40
-8.374000000000002,-8374.000000000002,-2.43269270971667e-38
-8.324000000000002,-8324.000000000002,-6.569559631301158e-37
-8.274000000000001,-8274.0,-1.651804209762025e-35
-8.224000000000002,-8224.000000000002,-3.8783072120165075e-34
-8.174000000000001,-8174.000000000001,-8.497414502942571e-33
-8.124000000000002,-8124.000000000003,-1.7487760608445187e-31
-8.074000000000002,-8074.000000000002,-3.363671276736184e-30
-8.024000000000001,-8024.000000000001,-6.042410146488571e-29
-7.974000000000002,-7974.000000000002,-1.0111579448872656e-27
-7.924000000000001,-7924.000000000001,-1.5860709228958102e-26
-7.874000000000002,-7874.000000000003,-2.33463724258384e-25
-7.824000000000002,-7824.000000000002,-3.171348726906985e-24
-7.774000000000001,-7774.000000000001,-4.092956041609695e-23
-7.724000000000002,-7724.000000000002,-4.888288439754753e-22
-7.674000000000001,-7674.000000000001,-5.43040896399291e-21
-7.624000000000002,-7624.000000000003,-5.672227193105859e-20
-7.574000000000002,-7574.000000000002,-5.551994909386253e-19
-7.524000000000001,-7524.000000000001,-5.052380161454257e-18
-7.474000000000002,-7474.000000000002,-4.291351387802213e-17
-7.424000000000001,-7424.000000000001,-3.433360026246917e-16
-7.374000000000002,-7374.000000000003,-2.5342111860031767e-15
-7.324000000000002,-7324.000000000002,-1.7569446495635472e-14
-7.274000000000001,-7274.000000000001,-1.1378371605411185e-13
-7.224000000000002,-7224.000000000002,-6.919393219840518e-13
-7.174000000000001,-7174.000000000001,-3.892080695482207e-12
-7.124000000000002,-7124.000000000003,-2.0580572511175607e-11
-7.074000000000002,-7074.000000000002,-1.0172840414495352e-10
-7.024000000000001,-7024.000000000001,-4.67883245343718e-10
-6.974000000000002,-6974.000000000002,-2.015110316414165e-09
-6.924000000000001,-6924.000000000001,-8.049080838936757e-09
-6.874000000000002,-6874.000000000003,-3.008859177795184e-08
-6.824000000000002,-6824.000000000002,-1.0425477138839255e-07
-6.774000000000001,-6774.000000000001,-3.385702023112848e-07
-6.724000000000002,-6724.000000000002,-1.023766430660179e-06
-6.674000000000001,-6674.000000000001,-2.892639007484569e-06
-6.624000000000002,-6624.000000000003,-7.563944125277895e-06
-6.574000000000002,-6574.000000000002,-1.852178577305722e-05
-6.524000000000001,-6524.000000000001,-4.196586919534326e-05
-6.474000000000002,-6474.000000000002,-8.728200761498782e-05
-6.424000000000001,-6424.000000000001,-0.0001686456476377
-6.374000000000002,-6374.000000000003,-0.0003021061014404
-6.324000000000002,-6324.000000000002,-0.0004919982267286
-6.274000000000001,-6274.000000000001,-0.0007195413041167
-6.224000000000002,-6224.000000000002,-0.0009328219630026
-6.174000000000001,-6174.000000000001,-0.0010225758238365
-6.124000000000002,-6124.000000000003,-0.0008058742524612
-6.074000000000002,-6074.000000000002,-6.243091547730269e-05
-6.024000000000001,-6024.000000000001,0.0014276681663142
-5.974000000000002,-5974.000000000002,0.0038380685357072
-5.924000000000001,-5924.000000000001,0.0071876874802849
-5.874000000000002,-5874.000000000003,0.0113767921830078
-5.824000000000002,-5824.000000000002,0.0161750240909964
-5.774000000000001,-5774.000000000001,0.0215266478463674
-5.724000000000002,-5724.000000000002,0.0266046098284917
-5.674000000000001,-5674.000000000001,0.031519974137132
-5.624000000000002,-5624.000000000003,0.0359471361264096
-5.574000000000002,-5574.000000000002,0.0402778156331056
-5.524000000000001,-5524.000000000001,0.0441912847927747
-5.474000000000002,-5474.000000000002,0.0476084214125173
-5.424000000000001,-5424.000000000001,0.0507535414226645
-5.374000000000002,-5374.000000000003,0.054279991065757
-5.324000000000002,-5324.000000000002,0.0574906340442502
-5.274000000000001,-5274.000000000001,0.0603754578472795
-5.224000000000002,-5224.000000000002,0.0631911357322308
-5.174000000000001,-5174.000000000001,0.0668889256135679
-5.124000000000002,-5124.000000000003,0.0693950229237844
-5.074000000000002,-5074.000000000002,0.0731660253827517
-5.024000000000001,-5024.000000000001,0.0762927290733096
-4.974000000000002,-4974.000000000002,0.0792304298797827
-4.924000000000001,-4924.000000000001,0.0824980148463259
-4.874000000000002,-4874.000000000003,0.0856799250231149
-4.824000000000002,-4824.000000000002,0.0893031204877123
-4.774000000000001,-4774.000000000001,0.0931554108276837
-4.724000000000002,-4724.000000000002,0.0964759968513591
-4.674000000000001,-4674.000000000001,0.1003576971491398
-4.624000000000002,-4624.000000000003,0.1036994356328778
-4.574000000000002,-4574.000000000002,0.107599768243446
-4.524000000000001,-4524.000000000001,0.1118919588482743
-4.474000000000002,-4474.000000000002,0.1154551068989349
-4.424000000000001,-4424.000000000001,0.1199776051603467
-4.374000000000002,-4374.000000000003,0.1248362056916755
-4.324000000000002,-4324.000000000002,0.129764601560839
-4.274000000000001,-4274.000000000001,0.1330163964640049
-4.224000000000002,-4224.000000000002,0.1377188685861114
-4.174000000000001,-4174.000000000001,0.1411780199438306
-4.124000000000002,-4124.000000000003,0.1437931637303326
-4.074000000000002,-4074.000000000002,0.1458848406062908
-4.024000000000001,-4024.000000000001,0.1494427869240566
-3.974000000000002,-3974.000000000002,0.1551810366099164
-3.924000000000001,-3924.000000000001,0.1665605843077423
-3.8740000000000014,-3874.0000000000014,0.1888380822251192
-3.8240000000000016,-3824.000000000002,0.2248005152813222
-3.774000000000001,-3774.000000000001,0.2821341635714141
-3.724000000000002,-3724.000000000002,0.3567247867728289
-3.674000000000001,-3674.000000000001,0.4503359569597092
-3.6240000000000014,-3624.0000000000014,0.5546559746550257
-3.5740000000000016,-3574.000000000002,0.6626098252392475
-3.524000000000001,-3524.000000000001,0.7576198495890857
-3.474000000000002,-3474.000000000002,0.8471880063176831
-3.4240000000000013,-3424.0000000000014,0.911371606567542
-3.3740000000000023,-3374.0000000000023,0.9617804679971108
-3.3240000000000016,-3324.000000000002,0.9996298311607966
-3.274000000000001,-3274.000000000001,1.022898552015223
-3.224000000000002,-3224.000000000002,1.0399401723029067
-3.1740000000000013,-3174.0000000000014,1.0538645154693649
-3.1240000000000023,-3124.0000000000023,1.0724676888222204
-3.0740000000000016,-3074.000000000002,1.089121549770529
-3.024000000000001,-3024.000000000001,1.1171916535776445
-2.974000000000002,-2974.000000000002,1.1512806413543364
-2.9240000000000013,-2924.0000000000014,1.1882795392400236
-2.8740000000000023,-2874.0000000000023,1.2363036906070144
-2.8240000000000016,-2824.000000000002,1.2836317104135688
-2.774000000000001,-2774.000000000001,1.328872883466335
-2.724000000000002,-2724.000000000002,1.368119148146331
-2.6740000000000013,-2674.0000000000014,1.4005066053204196
-2.6240000000000023,-2624.0000000000023,1.4186286306167577
-2.5740000000000016,-2574.000000000002,1.44005840196236
-2.524000000000001,-2524.000000000001,1.4472008248741106
-2.474000000000002,-2474.000000000002,1.4375212956181298
-2.4240000000000013,-2424.0000000000014,1.4218196101261944
-2.3740000000000023,-2374.0000000000023,1.3868093428764765
-2.3240000000000016,-2324.000000000002,1.333230447998175
-2.274000000000001,-2274.000000000001,1.2720964739813194
-2.224000000000002,-2224.000000000002,1.1711467996127491
-2.1740000000000013,-2174.0000000000014,1.0549573899680231
-2.1240000000000023,-2124.0000000000023,0.9326139706381122
-2.0740000000000016,-2074.000000000002,0.8040860856720161
-2.024000000000001,-2024.000000000001,0.6858805869116772
-1.974000000000002,-1974.000000000002,0.5863240385015278
-1.9240000000000013,-1924.0000000000014,0.525063368578184
-1.8740000000000023,-1874.0000000000023,0.5073091972541584
-1.8240000000000016,-1824.0000000000016,0.5469100350545668
-1.774000000000001,-1774.000000000001,0.6543948005220899
-1.7240000000000002,-1724.0000000000002,0.8137328950592903
-1.674000000000003,-1674.000000000003,1.0340085095978615
-1.6240000000000023,-1624.0000000000023,1.2842279472873397
-1.5740000000000016,-1574.0000000000016,1.5465821937038051
-1.524000000000001,-1524.000000000001,1.7946753326417366
-1.4740000000000002,-1474.0000000000002,1.994112483242454
-1.424000000000003,-1424.000000000003,2.1273117665559447
-1.3740000000000023,-1374.0000000000023,2.1998892445846696
-1.3240000000000016,-1324.0000000000016,2.17392316080634
-1.274000000000001,-1274.000000000001,2.0938719325143222
-1.2240000000000002,-1224.0000000000002,1.960294716779454
-1.174000000000003,-1174.000000000003,1.8018313253272724
-1.1240000000000023,-1124.0000000000023,1.6383314008610272
-1.0740000000000016,-1074.0000000000016,1.477529893687559
-1.024000000000001,-1024.000000000001,1.3675106420264354
-0.9740000000000002,-974.0000000000002,1.2689048467043045
-0.924000000000003,-924.0000000000031,1.1980734507145618
-0.8740000000000023,-874.0000000000023,1.147878390238617
-0.8240000000000016,-824.0000000000016,1.1197629895544978
-0.7740000000000009,-774.0000000000009,1.111119771404974
