frecuencia_THz,energia_meV,DOS_original,DOS_nueva
3.098046948926309,12.812492686797151,0.018718344046,0.018621380003171012
3.1105390737082783,12.864155963710049,0.018701638567,0.01917541276633621
3.123031198490248,12.915819240622946,0.018676715955,0.018256865779865294
3.1355233232722175,12.967482517535846,0.018675840806,0.018888821771832254
3.1480154480541866,13.019145794448743,0.018667635173,0.019008738386809172
3.160507572836156,13.070809071361642,0.018682169002,0.019065075364799046
3.172999697618125,13.12247234827454,0.018696525349,0.018209023399106596
3.185491822400094,13.174135625187438,0.018730164729,0.018444874569226076
3.1979839471820637,13.225798902100335,0.018769473589,0.01886758632460521
3.2104760719640333,13.277462179013234,0.018827446153,0.018906759817278226
3.2229681967460024,13.329125455926134,0.018874755151,0.018692658315221253
3.2354603215279716,13.380788732839031,0.018903229872,0.01908355293817701
3.2479524463099407,13.432452009751929,0.018956689692,0.018780360310780224
3.26044457109191,13.484115286664826,0.01904909869,0.01960078385445911
3.2729366958738795,13.535778563577724,0.019168136217,0.018803737387157744
3.285428820655849,13.587441840490623,0.019277355625,0.019219957519002445
3.297920945437818,13.639105117403522,0.019396694599,0.0194257121981647
3.3104130702197874,13.69076839431642,0.019520750842,0.020097527436505332
3.3229051950017565,13.742431671229317,0.019639173544,0.019631273513492854
3.3353973197837257,13.794094948142215,0.019787328514,0.020330192898254055
3.347889444865488,13.845758226294956,0.019926944172,0.02040966346917106
3.360381569647457,13.897421503207854,0.020110104258,0.019639396089881057
3.372873694429426,13.949084780120751,0.020323791337,0.020523261573525645
3.3853658192113953,14.000748057033649,0.020558556995,0.02033355122838568
3.3978579439933645,14.052411333946546,0.02076486619,0.021090818123787537
3.410350068775334,14.104074610859447,0.021014261179,0.021181562068442426
3.4228421935573037,14.155737887772345,0.021359076766,0.02193582717750547
3.435334318339273,14.207401164685242,0.021767360808,0.02219097405034277
3.447826443121242,14.25906444159814,0.022436889011,0.02293099784291974
3.460318567903211,14.310727718511037,0.023054777354,0.02364762840965227
3.4728106926851803,14.362390995423935,0.023444966763,0.022927790114245332
3.48530281746715,14.414054272336836,0.023844352604,0.023456008671499093
3.4977949422491195,14.465717549249733,0.023440390485,0.02413963102983161
3.5102870670310886,14.517380826162631,0.02336755394,0.02304998946351909
3.5227791918130578,14.569044103075528,0.023180646365,0.023587821589757436
3.535271316595027,14.620707379988426,0.023136115005,0.02254781910648352
3.547763441376996,14.672370656901325,0.023122330912,0.022461796899792073
3.5602555661589657,14.724033933814225,0.023073954263,0.02332658992868222
3.5727476909409353,14.775697210727122,0.023124370582,0.023812835077342363
3.5852398157229044,14.82736048764002,0.02312484552,0.023494706686568338
3.5977319405048735,14.879023764552917,0.023094421499,0.0231434149918676
3.6102240652868427,14.930687041465815,0.02317298241,0.02256458459872168
3.622716190068812,14.982350318378714,0.023173835892,0.02356658600159899
3.6352083148507814,15.034013595291613,0.023228925392,0.02297376669680388
3.6477004396327506,15.08567687220451,0.02333623648,0.023607820210120145
3.66019256441472,15.137340149117408,0.023328606841,0.023167358368659175
3.6726846894964815,15.189003427270148,0.023443841657,0.023488643956035796
3.685176814278451,15.240666704183047,0.023465605141,0.02406272586610938
3.6976689390604203,15.292329981095945,0.023477509064,0.023296608191856492
3.7101610638423894,15.343993258008842,0.023576120875,0.023895834787583035
3.722653188624359,15.39565653492174,0.023772361792,0.023772122023534615
3.735145313406328,15.447319811834639,0.023873566377,0.023210325763779332
3.7476374381882973,15.498983088747536,0.024081649408,0.0243716399222232
