E_minus_EF_eV,E_eV,DOS_original,DOS_nueva
-0.8119999999999976,21.55,1.221,1.252083641154983
-0.8069999999999986,21.555,1.222,1.1945437054756627
-0.8019999999999996,21.56,1.224,1.2436390528125125
-0.796999999999997,21.565,1.225,1.198918811756462
-0.791999999999998,21.57,1.227,1.2435247612708182
-0.786999999999999,21.575,1.229,1.194650452782149
-0.782,21.58,1.23,1.2411981199536697
-0.7769999999999975,21.585,1.232,1.2590861179109138
-0.7719999999999985,21.59,1.234,1.2211722747568179
-0.7669999999999995,21.595,1.237,1.2156199014227365
-0.7619999999999969,21.6,1.239,1.234644791358586
-0.7569999999999979,21.605,1.241,1.253892023174913
-0.7519999999999989,21.61,1.243,1.224297582561421
-0.7469999999999999,21.615,1.246,1.2560528629484466
-0.7419999999999973,21.62,1.248,1.2634286349775234
-0.7369999999999983,21.625,1.251,1.2511699197971957
-0.7319999999999993,21.63,1.254,1.2443925925512598
-0.7269999999999968,21.635,1.257,1.2611490038881934
-0.7219999999999978,21.64,1.259,1.2891177921241426
-0.7169999999999987,21.645,1.262,1.244346838901161
-0.7119999999999997,21.65,1.265,1.2558272756212143
-0.7069999999999972,21.655,1.269,1.2612807627876008
-0.7019999999999982,21.66,1.272,1.2438644231931555
-0.6969999999999992,21.665,1.275,1.2849501006571007
-0.6919999999999966,21.67,1.278,1.2927409002082941
-0.6869999999999976,21.675,1.282,1.2463459068608906
-0.6819999999999986,21.68,1.285,1.2584342779715794
-0.6769999999999996,21.685,1.289,1.313877958147242
-0.671999999999997,21.69,1.293,1.268200147735037
-0.666999999999998,21.695,1.297,1.3143165645511343
-0.661999999999999,21.7,1.3,1.2644639380090807
-0.657,21.705,1.304,1.2818025231298122
-0.6519999999999975,21.71,1.308,1.270187469435292
-0.6469999999999985,21.715,1.313,1.2800405699601942
-0.6419999999999995,21.72,1.317,1.2952349976463866
-0.6369999999999969,21.725,1.321,1.3305927254724037
-0.6319999999999979,21.73,1.326,1.3442917727149455
-0.6269999999999989,21.735,1.33,1.294547364350907
-0.6219999999999999,21.74,1.335,1.3316991960673266
-0.6169999999999973,21.745,1.34,1.3119411228250317
-0.6119999999999983,21.75,1.344,1.3274205880918266
-0.6069999999999993,21.755,1.349,1.3782152558124579
-0.6019999999999968,21.76,1.354,1.325414416366645
-0.5969999999999978,21.765,1.36,1.3386877605430518
-0.5919999999999987,21.77,1.365,1.3947445799381184
-0.5869999999999997,21.775,1.37,1.350155203044036
-0.5819999999999972,21.78,1.376,1.4092959905461437
-0.5769999999999982,21.785,1.381,1.397313592873077
-0.5719999999999992,21.79,1.387,1.3715301131495747
-0.5669999999999966,21.795,1.393,1.4053686651877115
-0.5619999999999976,21.8,1.399,1.4358764997828033
-0.5569999999999986,21.805,1.405,1.3760207110616223
-0.5519999999999996,21.81,1.411,1.420637025231712
-0.546999999999997,21.815,1.417,1.4000254167060966
-0.541999999999998,21.82,1.423,1.4324185739311146
-0.536999999999999,21.825,1.43,1.406121535761266
-0.532,21.83,1.436,1.4238647793733261
-0.5269999999999975,21.835,1.443,1.426440996745642
-0.5219999999999985,21.84,1.449,1.4918790537525555
-0.5169999999999995,21.845,1.456,1.4220082719417433
-0.5119999999999969,21.85,1.463,1.4260385311195398
-0.5069999999999979,21.855,1.47,1.4888826848076007
-0.5019999999999989,21.86,1.477,1.4842962407593936
-0.4969999999999999,21.865,1.484,1.440549593457174
-0.49199999999999733,21.87,1.491,1.484747811073681
-0.4869999999999983,21.875,1.498,1.494146771641134
-0.4819999999999993,21.88,1.506,1.4731765165632047
-0.47699999999999676,21.885,1.513,1.5583019052304052
-0.47199999999999775,21.89,1.52,1.564846117925064
-0.46699999999999875,21.895,1.528,1.53161831738741
-0.46199999999999974,21.9,1.535,1.528055154537912
-0.4569999999999972,21.905,1.542,1.5759006307946237
-0.4519999999999982,21.91,1.55,1.5533795418477354
-0.4469999999999992,21.915,1.557,1.5200721332870044
-0.4419999999999966,21.92,1.565,1.5380664839131304
-0.4369999999999976,21.925,1.572,1.5498696812396993
-0.4319999999999986,21.93,1.58,1.612151136340204
-0.4269999999999996,21.935,1.587,1.5641842937593358
-0.42199999999999704,21.94,1.594,1.6003896834423386
-0.41699999999999804,21.945,1.602,1.6485712023938004
-0.41199999999999903,21.95,1.609,1.577770015206992
-0.40700000000000003,21.955,1.616,1.6438137157640276
-0.40199999999999747,21.96,1.623,1.5835451071775344
-0.39699999999999847,21.965,1.63,1.647240036105574
-0.39199999999999946,21.97,1.637,1.6066444308132597
-0.3869999999999969,21.975,1.644,1.6191930310076537
-0.3819999999999979,21.98,1.651,1.6573417754208235
-0.3769999999999989,21.985,1.657,1.6289720285675264
-0.3719999999999999,21.99,1.664,1.647530094918919
-0.36699999999999733,21.995,1.67,1.682117583005755
-0.3619999999999983,22.0,1.676,1.693748408511156
-0.3569999999999993,22.005,1.682,1.678373927352526
-0.35199999999999676,22.01,1.688,1.7222692913393565
-0.34699999999999775,22.015,1.694,1.6473721655495668
-0.34199999999999875,22.02,1.699,1.7443450280022355
-0.33699999999999974,22.025,1.704,1.7212390976644183
-0.3319999999999972,22.03,1.709,1.721957598370177
-0.3269999999999982,22.035,1.714,1.7237843635690102
-0.3219999999999992,22.04,1.719,1.7636027432439632
-0.3169999999999966,22.045,1.723,1.7261423412008703
-0.3119999999999976,22.05,1.727,1.7431385259737562
-0.3069999999999986,22.055,1.731,1.7214758066016085
-0.3019999999999996,22.06,1.734,1.7732536133999057
-0.29699999999999704,22.065,1.737,1.7593771152747941
-0.29199999999999804,22.07,1.74,1.7240490018498271
-0.28699999999999903,22.075,1.743,1.7892703670221948
-0.28200000000000003,22.08,1.745,1.7653597234200795
-0.27699999999999747,22.085,1.747,1.7340944965201812
-0.27199999999999847,22.09,1.749,1.7353116678840896
-0.26699999999999946,22.095,1.75,1.7442682130506337
-0.2619999999999969,22.1,1.751,1.7438504884008816
-0.2569999999999979,22.105,1.752,1.7610376604406632
-0.2519999999999989,22.11,1.753,1.7526563333955891
-0.2469999999999999,22.115,1.753,1.7150493827244937
-0.24199999999999733,22.12,1.752,1.7928433960059547
-0.23699999999999832,22.125,1.752,1.7129781830999746
-0.23199999999999932,22.13,1.751,1.70962551889504
-0.22699999999999676,22.135,1.75,1.7741440532287798
-0.22199999999999775,22.14,1.748,1.7429513265995586
-0.21699999999999875,22.145,1.746,1.7870574141444568
-0.21199999999999974,22.15,1.744,1.7702041550351357
-0.2069999999999972,22.155,1.741,1.7055579425948204
-0.20199999999999818,22.16,1.738,1.760019383048513
-0.19699999999999918,22.165,1.735,1.77300139138442
-0.19199999999999662,22.17,1.731,1.6925706128546065
-0.1869999999999976,22.175,1.727,1.705917872240341
-0.1819999999999986,22.18,1.723,1.7293349387359023
-0.1769999999999996,22.185,1.718,1.6695180199557627
-0.17199999999999704,22.19,1.713,1.7061911811215518
-0.16699999999999804,22.195,1.707,1.7122457985060995
-0.16199999999999903,22.2,1.702,1.7517247302995806
-0.15700000000000003,22.205,1.696,1.673385632668264
-0.15199999999999747,22.21,1.69,1.6931575821595266
-0.14699999999999847,22.215,1.683,1.704852161461762
-0.14199999999999946,22.22,1.676,1.6417847799962597
-0.1369999999999969,22.225,1.669,1.6426541489959323
-0.1319999999999979,22.23,1.662,1.707558914998377
-0.1269999999999989,22.235,1.654,1.6983793487833023
-0.12199999999999989,22.24,1.646,1.6614364176354683
-0.11699999999999733,22.245,1.638,1.6240982268185489
-0.11199999999999832,22.25,1.629,1.6437961545795279
-0.10699999999999932,22.255,1.621,1.5796778072441584
-0.10199999999999676,22.26,1.612,1.6559337144473625
-0.09699999999999775,22.265,1.603,1.5863913307632578
-0.09199999999999875,22.27,1.593,1.5922798252761001
-0.08699999999999974,22.275,1.584,1.5870121046293666
-0.08199999999999719,22.28,1.574,1.5416066067107386
-0.07699999999999818,22.285,1.564,1.5428529765761314
-0.07199999999999918,22.29,1.554,1.5664808910077537
-0.06699999999999662,22.295,1.544,1.5184336399362603
-0.06199999999999761,22.3,1.534,1.4974097679940654
-0.05699999999999861,22.305,1.523,1.4866663971435552
-0.0519999999999996,22.31,1.513,1.51560503973211
-0.046999999999997044,22.315,1.502,1.478045277105169
-0.04199999999999804,22.32,1.491,1.507737562787707
-0.036999999999999034,22.325,1.481,1.4663215285456128
-0.03200000000000003,22.33,1.47,1.4561491275391192
-0.02699999999999747,22.335,1.459,1.4920988415508145
-0.021999999999998465,22.34,1.448,1.4353395193815708
-0.01699999999999946,22.345,1.437,1.404377200771985
-0.011999999999996902,22.35,1.426,1.4458756287326542
-0.006999999999997897,22.355,1.414,1.3840874958927631
-0.0019999999999988916,22.36,1.403,1.4149390091954652
0.0030000000000001137,22.365,1.392,1.352892532870042
0.008000000000002672,22.37,1.381,1.3987618909340405
0.013000000000001677,22.375,1.37,1.3469898474508122
0.018000000000000682,22.38,1.359,1.3681592430653489
0.02300000000000324,22.385,1.348,1.3433829668214314
0.028000000000002245,22.39,1.337,1.3253820535844685
0.03300000000000125,22.395,1.326,1.307575894795597
0.038000000000000256,22.4,1.315,1.2803628788060002
0.043000000000002814,22.405,1.304,1.302691516028554
0.04800000000000182,22.41,1.293,1.307400753813774
0.053000000000000824,22.415,1.283,1.2735617955134884
0.05800000000000338,22.42,1.272,1.2900230238884252
0.06300000000000239,22.425,1.262,1.2959570647861656
0.06800000000000139,22.43,1.251,1.236537933408207
0.0730000000000004,22.435,1.241,1.2352493972943557
0.07800000000000296,22.44,1.231,1.2301794632036842
0.08300000000000196,22.445,1.221,1.195218430156294
0.08800000000000097,22.45,1.211,1.2250772757377406
0.09299999999999997,22.455,1.201,1.1829140995786718
0.09800000000000253,22.46,1.192,1.161469929054142
0.10300000000000153,22.465,1.182,1.207318609896125
0.10800000000000054,22.47,1.173,1.1657928761615104
0.1130000000000031,22.475,1.164,1.140982795776374
0.1180000000000021,22.48,1.154,1.1429423630602382
0.12300000000000111,22.485,1.145,1.157300157192507
0.1280000000000001,22.49,1.137,1.1072443112928259
0.13300000000000267,22.495,1.128,1.152777407224976
0.13800000000000168,22.5,1.12,1.1182440366782056
0.14300000000000068,22.505,1.111,1.0984179172581365
0.14800000000000324,22.51,1.103,1.080576494308327
0.15300000000000225,22.515,1.095,1.1091953001320827
0.15800000000000125,22.52,1.087,1.0564927998598284
0.16300000000000026,22.525,1.079,1.0892155398116201
0.1680000000000028,22.53,1.072,1.0885773663326554
0.17300000000000182,22.535,1.064,1.0636174889885464
0.17800000000000082,22.54,1.057,1.069627408575265
0.18300000000000338,22.545,1.05,1.078223680028397
0.1880000000000024,22.55,1.043,1.061552458958179
0.1930000000000014,22.555,1.036,1.012174290978925
0.1980000000000004,22.56,1.029,1.033468593865617
0.20300000000000296,22.565,1.023,1.0486562910089758
0.20800000000000196,22.57,1.016,1.0370028070524353
0.21300000000000097,22.575,1.01,1.016665719582179
0.21799999999999997,22.58,1.004,1.0275385129227288
0.22300000000000253,22.585,0.9978,1.0022634770660945
0.22800000000000153,22.59,0.9919,0.9713203817754772
0.23300000000000054,22.595,0.9862,0.9984367981525796
0.2380000000000031,22.6,0.9805,0.9589438218370558
0.2430000000000021,22.605,0.975,0.9998880930117076
0.2480000000000011,22.61,0.9696,0.9452290682457091
0.2530000000000001,22.615,0.9643,0.9630710118785893
0.25800000000000267,22.62,0.9591,0.9597050686398035
0.2630000000000017,22.625,0.954,0.97461619883633
0.2680000000000007,22.63,0.949,0.9477130877785519
0.27300000000000324,22.635,0.9441,0.9250119761054537
0.27800000000000225,22.64,0.9393,0.9655586373542977
0.28300000000000125,22.645,0.9346,0.9422056512036167
0.28800000000000026,22.65,0.93,0.9519348453367196
0.2930000000000028,22.655,0.9254,0.9220260872496825
0.2980000000000018,22.66,0.921,0.9145751322088259
0.3030000000000008,22.665,0.9166,0.9419233033660986
0.3080000000000034,22.67,0.9123,0.910000249371333
0.3130000000000024,22.675,0.908,0.9211329266685152
0.3180000000000014,22.68,0.9038,0.9205897330610194
0.3230000000000004,22.685,0.8997,0.8728627324450335
0.32800000000000296,22.69,0.8956,0.9063449082397042
0.33300000000000196,22.695,0.8916,0.9130378492952401
0.33800000000000097,22.7,0.8876,0.8632067891658197
0.34299999999999997,22.705,0.8836,0.8967510723441832
0.34800000000000253,22.71,0.8797,0.8774051728411393
0.35300000000000153,22.715,0.8759,0.8747968358863067
0.35800000000000054,22.72,0.872,0.8645990805283308
0.3630000000000031,22.725,0.8682,0.8639791384711265
0.3680000000000021,22.73,0.8644,0.8707215408973208
0.3730000000000011,22.735,0.8607,0.8622645827863913
0.3780000000000001,22.74,0.8569,0.8700759456264204
0.38300000000000267,22.745,0.8532,0.8367367051216058
0.3880000000000017,22.75,0.8495,0.8626979200246556
0.3930000000000007,22.755,0.8458,0.8702010952571976
0.39800000000000324,22.76,0.8421,0.8297350417471658
0.40300000000000225,22.765,0.8384,0.8175336617160185
0.40800000000000125,22.77,0.8347,0.821171313718196
0.41300000000000026,22.775,0.831,0.8363398466217451
0.4180000000000028,22.78,0.8273,0.8313591957706626
0.4230000000000018,22.785,0.8235,0.8316642713417257
0.4280000000000008,22.79,0.8198,0.8090491582569282
0.4330000000000034,22.795,0.8161,0.7953489283995357
0.4380000000000024,22.8,0.8123,0.7884739883240194
0.4430000000000014,22.805,0.8086,0.8135153307371571
0.4480000000000004,22.81,0.8048,0.8109211660880108
0.45300000000000296,22.815,0.8009,0.8056449585789358
0.45800000000000196,22.82,0.7971,0.7998469050346202
0.46300000000000097,22.825,0.7932,0.7784061718367119
0.46799999999999997,22.83,0.7894,0.8120104346152333
0.47300000000000253,22.835,0.7854,0.805299208499954
0.47800000000000153,22.84,0.7815,0.7900384792255091
0.48300000000000054,22.845,0.7775,0.8002374529292221
0.4880000000000031,22.85,0.7735,0.764005320972039
0.4930000000000021,22.855,0.7694,0.7707009399433296
0.4980000000000011,22.86,0.7653,0.7698720056311538
0.5030000000000001,22.865,0.7612,0.767549318030202
0.5080000000000027,22.87,0.7571,0.7462589644673828
0.5130000000000017,22.875,0.7529,0.7565376221510087
0.5180000000000007,22.88,0.7486,0.7571196145866856
0.5230000000000032,22.885,0.7443,0.7499156408318866
0.5280000000000022,22.89,0.74,0.7436379077261338
0.5330000000000013,22.895,0.7356,0.7251384861450108
0.5380000000000003,22.9,0.7312,0.7426313998034045
0.5430000000000028,22.905,0.7268,0.721260549615196
0.5480000000000018,22.91,0.7223,0.7140351402226004
0.5530000000000008,22.915,0.7177,0.707293426001407
0.5580000000000034,22.92,0.7131,0.7166333829702907
0.5630000000000024,22.925,0.7085,0.6885728018961887
0.5680000000000014,22.93,0.7038,0.6915721849837064
0.5730000000000004,22.935,0.6991,0.6964602920319214
0.578000000000003,22.94,0.6943,0.6846535697049654
0.583000000000002,22.945,0.6895,0.7007603105741852
0.588000000000001,22.95,0.6847,0.6733823311174523
0.593,22.955,0.6798,0.697643797478947
0.5980000000000025,22.96,0.6749,0.6674123647814807
0.6030000000000015,22.965,0.6699,0.658542833290252
0.6080000000000005,22.97,0.6649,0.6769785837792698
0.6130000000000031,22.975,0.6598,0.6506192441593043
0.6180000000000021,22.98,0.6547,0.6513372535142518
0.6230000000000011,22.985,0.6496,0.6438440337571671
0.6280000000000001,22.99,0.6444,0.6276935128131614
0.6330000000000027,22.995,0.6392,0.627513709567832
0.6380000000000017,23.0,0.634,0.635193204524788
0.6430000000000007,23.005,0.6287,0.613497857625191
0.6480000000000032,23.01,0.6234,0.6330781597786129
0.6530000000000022,23.015,0.6181,0.6000034912667785
0.6580000000000013,23.02,0.6127,0.6126767635168195
0.6630000000000003,23.025,0.6073,0.6183753619338689
0.6680000000000028,23.03,0.6019,0.6137861366167928
0.6730000000000018,23.035,0.5965,0.5954991218694938
0.6780000000000008,23.04,0.591,0.5759960121542612
0.6830000000000034,23.045,0.5856,0.5925815471947696
0.6880000000000024,23.05,0.5801,0.5756293584285638
0.6930000000000014,23.055,0.5746,0.5840838358843272
0.6980000000000004,23.06,0.5691,0.5764735976070902
0.703000000000003,23.065,0.5636,0.5619839480482092
0.708000000000002,23.07,0.558,0.5504556885705375
0.713000000000001,23.075,0.5525,0.568852022383972
0.718,23.08,0.547,0.5403523083267967
0.7230000000000025,23.085,0.5415,0.5460960126116862
0.7280000000000015,23.09,0.5359,0.5452364579770006
0.7330000000000005,23.095,0.5304,0.5237812586245026
0.7380000000000031,23.1,0.5249,0.5205285245233512
0.7430000000000021,23.105,0.5194,0.5291703028495264
0.7480000000000011,23.11,0.5139,0.5199510328371744
0.7530000000000001,23.115,0.5085,0.5223618723510628
0.7580000000000027,23.12,0.5031,0.5101336847315707
0.7630000000000017,23.125,0.4976,0.504130397598085
0.7680000000000007,23.13,0.4923,0.49405235549767934
0.7730000000000032,23.135,0.4869,0.4736647907480258
0.7780000000000022,23.14,0.4816,0.48354149242589384
0.7830000000000013,23.145,0.4763,0.46351378623176903
0.7880000000000003,23.15,0.471,0.46380688723274743
0.7930000000000028,23.155,0.4658,0.46959106475321655
0.7980000000000018,23.16,0.4607,0.4502358560765977
0.8030000000000008,23.165,0.4556,0.45959063561268737
0.8080000000000034,23.17,0.4505,0.44740810877762954
0.8130000000000024,23.175,0.4455,0.4538499814155897
0.8180000000000014,23.18,0.4405,0.44288713981961636
0.8230000000000004,23.185,0.4356,0.42921402424160016
0.828000000000003,23.19,0.4308,0.42751661962419335
0.833000000000002,23.195,0.426,0.43094500942311315
0.838000000000001,23.2,0.4213,0.425925888196071
0.843,23.205,0.4167,0.42852829550644
0.8480000000000025,23.21,0.4122,0.411153485636547
0.8530000000000015,23.215,0.4077,0.40193269043392543
0.8580000000000005,23.22,0.4033,0.39578274230104543
0.8630000000000031,23.225,0.3989,0.39277045716927866
0.8680000000000021,23.23,0.3947,0.3967926747527211
0.8730000000000011,23.235,0.3905,0.39700742641292186
0.8780000000000001,23.24,0.3865,0.3940830986568252
0.8830000000000027,23.245,0.3825,0.38097576077315115
0.8880000000000017,23.25,0.3786,0.3854081310370082
0.8930000000000007,23.255,0.3748,0.3816662271047626
0.8980000000000032,23.26,0.3711,0.37388324561568553
0.9030000000000022,23.265,0.3675,0.3610638906966903
0.9080000000000013,23.27,0.364,0.3620623711606161
0.9130000000000003,23.275,0.3605,0.3664114745000814
0.9180000000000028,23.28,0.3572,0.3543375757503169
0.9230000000000018,23.285,0.354,0.3442552790709355
0.9280000000000008,23.29,0.3509,0.35139811005589455
0.9330000000000034,23.295,0.3479,0.3434908211676844
0.9380000000000024,23.3,0.345,0.34710097653976596
0.9430000000000014,23.305,0.3421,0.33828499286398545
0.9480000000000004,23.31,0.3394,0.3315714278518694
0.953000000000003,23.315,0.3368,0.32690828826736595
0.958000000000002,23.32,0.3343,0.33865616909900503
0.963000000000001,23.325,0.3319,0.3361764494355587
0.968,23.33,0.3296,0.3381886190072635
0.9730000000000025,23.335,0.3274,0.3265770583316548
0.9780000000000015,23.34,0.3254,0.32840352337235357
0.9830000000000005,23.345,0.3234,0.32417726726533314
0.9880000000000031,23.35,0.3215,0.32673119737345385
0.9930000000000021,23.355,0.3197,0.31367592525386795
0.9980000000000011,23.36,0.318,0.3084740503742368
1.0030000000000001,23.365,0.3164,0.3152677049322578
1.0080000000000027,23.37,0.3149,0.3230478703355484
1.0130000000000017,23.375,0.3135,0.3194242597234097
1.0180000000000007,23.38,0.3122,0.30863749408045316
1.0230000000000032,23.385,0.311,0.3176229682927627
1.0280000000000022,23.39,0.3099,0.3106150916700683
1.0330000000000013,23.395,0.3088,0.31381371473940267
1.0380000000000003,23.4,0.3079,0.3127929542275748
1.0430000000000028,23.405,0.307,0.31186265159813725
1.0480000000000018,23.41,0.3062,0.2994144079560507
1.0530000000000008,23.415,0.3055,0.30635325831840426
1.0580000000000034,23.42,0.3048,0.29592364878335414
1.0630000000000024,23.425,0.3043,0.30808725142558896
1.0680000000000014,23.43,0.3038,0.31103430006500216
1.0730000000000004,23.435,0.3033,0.308243858605352
1.078000000000003,23.44,0.303,0.3091411507408966
1.083000000000002,23.445,0.3027,0.30602921372200076
1.088000000000001,23.45,0.3024,0.29438655444654505
1.093,23.455,0.3022,0.29740844812904654
1.0980000000000025,23.46,0.3021,0.3100587193854052
1.1030000000000015,23.465,0.302,0.30415133363525926
1.1080000000000005,23.47,0.3019,0.29719766914492296
1.113000000000003,23.475,0.3019,0.29662812779447256
1.118000000000002,23.48,0.302,0.3050487379118923
1.123000000000001,23.485,0.302,0.30280784202780464
1.1280000000000001,23.49,0.3021,0.29517275194409204
1.1330000000000027,23.495,0.3023,0.29484895819833806
1.1380000000000017,23.5,0.3024,0.29578409538607403
1.1430000000000007,23.505,0.3026,0.294981123095567
1.1480000000000032,23.51,0.3028,0.2971253744890864
1.1530000000000022,23.515,0.303,0.29400843909242447
1.1580000000000013,23.52,0.3032,0.31050883724519296
1.1630000000000003,23.525,0.3035,0.29696612000357997
1.1680000000000028,23.53,0.3037,0.30060619222778145
1.1730000000000018,23.535,0.304,0.29668379264209005
1.1780000000000008,23.54,0.3043,0.30994978956063085
1.1830000000000034,23.545,0.3045,0.2970471406209636
1.1880000000000024,23.55,0.3048,0.3032570242313891
1.1930000000000014,23.555,0.3051,0.2974623806530829
1.1980000000000004,23.56,0.3053,0.29980358667153484
1.203000000000003,23.565,0.3056,0.3088384145035385
1.208000000000002,23.57,0.3058,0.3009878051584209
1.213000000000001,23.575,0.306,0.312103130041605
1.218,23.58,0.3063,0.308591687703226
1.2230000000000025,23.585,0.3065,0.31050621838674747
1.2280000000000015,23.59,0.3067,0.31114939126349267
1.2330000000000005,23.595,0.3068,0.30773790237713505
1.238000000000003,23.6,0.307,0.3146473273465388
1.243000000000002,23.605,0.3071,0.31273167441833793
1.248000000000001,23.61,0.3072,0.3002650051449747
1.2530000000000001,23.615,0.3073,0.2991087225077614
1.2580000000000027,23.62,0.3074,0.3091859889199885
1.2630000000000017,23.625,0.3075,0.30922896893956336
1.2680000000000007,23.63,0.3075,0.31580398466889176
1.2730000000000032,23.635,0.3075,0.3099608737021618
1.2780000000000022,23.64,0.3075,0.31192732244934385
1.2830000000000013,23.645,0.3075,0.30344131565051524
1.2880000000000003,23.65,0.3074,0.30401569682181795
1.2930000000000028,23.655,0.3074,0.3120965946596614
1.2980000000000018,23.66,0.3073,0.3056921859442449
1.3030000000000008,23.665,0.3072,0.3083996095757395
1.3080000000000034,23.67,0.3071,0.2983635504425519
1.3130000000000024,23.675,0.3069,0.29942384384373183
1.3180000000000014,23.68,0.3068,0.2987337645373704
1.3230000000000004,23.685,0.3066,0.311393882544269
1.328000000000003,23.69,0.3064,0.3098671217029058
1.333000000000002,23.695,0.3063,0.30205108282547083
1.338000000000001,23.7,0.3061,0.309988348992038
1.343,23.705,0.3058,0.2983611229495322
1.3480000000000025,23.71,0.3056,0.30194391880973454
1.3530000000000015,23.715,0.3054,0.29862634412813877
1.3580000000000005,23.72,0.3052,0.3012246441797735
1.363000000000003,23.725,0.305,0.2989762728377013
1.368000000000002,23.73,0.3047,0.30768526023233167
1.373000000000001,23.735,0.3045,0.29615546070760157
1.3780000000000001,23.74,0.3043,0.3021330791512779
1.3830000000000027,23.745,0.304,0.2986123971211189
1.3880000000000017,23.75,0.3038,0.3037848341558846
1.3930000000000007,23.755,0.3036,0.3096601427373841
1.3980000000000032,23.76,0.3034,0.31221084638510654
1.4030000000000022,23.765,0.3032,0.31194400923300797
1.4080000000000013,23.77,0.303,0.3113552092133023
1.4130000000000003,23.775,0.3029,0.3042787235055944
1.4180000000000028,23.78,0.3027,0.3021924053473996
1.4230000000000018,23.785,0.3026,0.30004484761016365
1.4280000000000008,23.79,0.3025,0.30344445024512057
1.4330000000000034,23.795,0.3024,0.3038760380356799
1.4380000000000024,23.8,0.3024,0.30395374327204056
1.4430000000000014,23.805,0.3023,0.30940427816059174
1.4480000000000004,23.81,0.3023,0.3027368882143377
1.453000000000003,23.815,0.3024,0.2969066157195574
1.458000000000002,23.82,0.3024,0.29670611172997324
1.463000000000001,23.825,0.3025,0.3011920756804675
1.468,23.83,0.3026,0.30603995321140887
1.4730000000000025,23.835,0.3028,0.31027377445970694
1.4780000000000015,23.84,0.303,0.3086817059424361
1.4830000000000005,23.845,0.3032,0.31214351267081714
1.488000000000003,23.85,0.3034,0.2976107040188095
1.493000000000002,23.855,0.3038,0.3080489018372025
1.498000000000001,23.86,0.3041,0.30212879398160614
1.5030000000000001,23.865,0.3045,0.30254645146662346
1.5080000000000027,23.87,0.3049,0.3027840694042965
1.5130000000000017,23.875,0.3054,0.2982030239158584
1.5180000000000007,23.88,0.3059,0.3087383366623085
1.5230000000000032,23.885,0.3064,0.3144810506029356
1.5280000000000022,23.89,0.307,0.3121179051721627
1.5330000000000013,23.895,0.3077,0.309831904777064
1.5380000000000003,23.9,0.3084,0.306723283319048
1.5430000000000028,23.905,0.3091,0.30152044008495726
1.5480000000000018,23.91,0.3099,0.31524109783826804
1.5530000000000008,23.915,0.3108,0.31309475491073985
1.5580000000000034,23.92,0.3116,0.30950657512856
1.5630000000000024,23.925,0.3126,0.32006647298406626
1.5680000000000014,23.93,0.3136,0.3052210649519455
1.5730000000000004,23.935,0.3146,0.30652161485928275
1.578000000000003,23.94,0.3157,0.312494189478294
1.583000000000002,23.945,0.3168,0.3109105358289412
1.588000000000001,23.95,0.318,0.31311357814656215
1.593,23.955,0.3193,0.3146793003337153
1.5980000000000025,23.96,0.3206,0.314387562816519
1.6030000000000015,23.965,0.3219,0.3176549734743303
1.6080000000000005,23.97,0.3233,0.3226280990345445
1.613000000000003,23.975,0.3248,0.3297689847584424
1.618000000000002,23.98,0.3263,0.32931157851673015
1.623000000000001,23.985,0.3279,0.33141212937516157
1.6280000000000001,23.99,0.3295,0.3333971154355507
1.6330000000000027,23.995,0.3311,0.32557750767109866
1.6380000000000017,24.0,0.3329,0.33929187378739495
1.6430000000000007,24.005,0.3346,0.3413177840602109
1.6480000000000032,24.01,0.3365,0.3325051297826179
1.6530000000000022,24.015,0.3384,0.3355270906633436
1.6580000000000013,24.02,0.3403,0.3445484543250738
1.6630000000000003,24.025,0.3423,0.34950074808035775
1.6680000000000028,24.03,0.3444,0.3510313324838791
1.6730000000000018,24.035,0.3465,0.3568226357448381
1.6780000000000008,24.04,0.3486,0.3479169542353448
1.6830000000000034,24.045,0.3508,0.35312570533165677
1.6880000000000024,24.05,0.3531,0.35869795376594654
1.6930000000000014,24.055,0.3554,0.35472269647132565
1.6980000000000004,24.06,0.3578,0.35756322884264025
1.703000000000003,24.065,0.3602,0.3593120943860364
1.708000000000002,24.07,0.3627,0.35295994648008666
1.713000000000001,24.075,0.3652,0.364090974238677
1.718,24.08,0.3678,0.3774709251607422
1.7230000000000025,24.085,0.3705,0.3651792534275348
1.7280000000000015,24.09,0.3732,0.3665750504302044
1.7330000000000005,24.095,0.3759,0.37573610660010054
1.738000000000003,24.1,0.3787,0.3853851812591397
1.743000000000002,24.105,0.3816,0.38019090341935
1.748000000000001,24.11,0.3845,0.3776348346588563
1.7530000000000001,24.115,0.3874,0.39072567175904643
1.7580000000000027,24.12,0.3904,0.4006085438601112
1.7630000000000017,24.125,0.3935,0.38660229395665247
1.7680000000000007,24.13,0.3966,0.4035711872423582
1.7730000000000032,24.135,0.3997,0.3905225670912991
1.7780000000000022,24.14,0.4029,0.41456508223397887
1.7830000000000013,24.145,0.4061,0.40571917852699124
1.7880000000000003,24.15,0.4094,0.4191422339508956
1.7930000000000028,24.155,0.4127,0.4062093542859264
1.7980000000000018,24.16,0.4161,0.4141446136387305
1.8030000000000008,24.165,0.4194,0.4149222071408783
1.8080000000000034,24.17,0.4229,0.4301284643310578
1.8130000000000024,24.175,0.4263,0.41943507809223707
1.8180000000000014,24.18,0.4298,0.43561871215825154
1.8230000000000004,24.185,0.4333,0.44276864233427293
