frecuencia_THz,energia_meV,a2F_original,alpha2F_digitalizada_interp,alpha2F_nueva
3.853819529792009,15.938116950989999,0.482074,0.5158321343235711,0.4980151822663963
3.866320929118652,15.98981858439,0.494709,0.5163225796815489,0.5041381320642739
3.8787894300260146,16.041384160859998,0.509568,0.5168117343938479,0.4978792148222375
3.891290829352658,16.09308579426,0.52668,0.5173021797518257,0.5097504148646609
3.903792228679301,16.14478742766,0.519688,0.5177926251098035,0.5132470996545104
3.9162936280059446,16.19648906106,0.529443,0.5182830704677813,0.5256995131418561
3.928762128913307,16.24805463753,0.542424,0.5187722251800803,0.5233298306684068
3.9412635282399506,16.29975627093,0.567964,0.5211332961438138,0.5700487398855885
3.953764927566593,16.351457904329997,0.600926,0.5273759649146456,0.5913736153693069
3.9662334284739558,16.403023480799998,0.636066,0.5336022056097652,0.6172099582700181
3.978734827800599,16.4547251142,0.682787,0.5423777052046679,0.6300711409219958
3.991236227127242,16.5064267476,0.746721,0.5566103546160301,0.6930871288282233
4.003737626453885,16.558128381,0.827378,0.5708430040273924,0.7343182622698465
4.016206127361248,16.60969395747,1.42762,0.5850381990981984,1.1983167562407215
4.028707526687891,16.66139559087,2.07477,0.6115978991952822,1.6804499433958662
4.041208926014534,16.713097224269998,1.90697,0.6412600344457794,1.5189423758234797
4.053710325341177,16.764798857669998,1.84748,0.6709221696962788,1.4549693993273085
4.06617882624854,16.81636443414,1.55515,0.700506246696119,1.2648254873422575
4.078680225575183,16.86806606754,1.22781,0.7260186338122129,1.0737781986933326
4.091181624901827,16.91976770094,0.977517,0.7444180786104548,0.931749807231216
4.103650125809189,16.97133327741,0.947698,0.7627691038171227,0.8967358684665679
4.116151525135833,17.02303491081,0.957438,0.7838636500385524,0.8968069818639384
4.128652924462475,17.074736544209998,1.01549,0.8110539406848412,0.9497743871626775
4.141154323789118,17.126438177609998,1.07585,0.8382442313311319,1.0081842725179042
4.153622824696481,17.17800375408,1.16847,0.8653629685809852,1.0754844041013287
4.166124224023124,17.22970538748,1.1953,0.8925532592272759,1.0816507915378686
4.178625623349768,17.28140702088,1.20554,0.9304504273210444,1.093942736804827
4.1910941242571305,17.33297259735,1.23258,0.9801184442621672,1.1729684150409077
4.203595523583774,17.38467423075,1.27679,1.0299175113799155,1.1731629907420882
4.216096922910416,17.436375864149998,1.33298,1.0797165784976603,1.2387837548451601
4.228598322237059,17.488077497549998,1.44071,1.1663888478838764,1.3465460240307068
4.241066823144422,17.53964307402,1.57738,1.2683517488666178,1.5172239075046972
4.253568222471065,17.59134470742,1.60606,1.3705836812503684,1.5268831955015882
4.266069621797708,17.64304634082,1.63191,1.4728156136341195,1.6017711840249866
4.278538122705071,17.69461191729,1.67676,1.5788472479855074,1.599054934942825
4.291039522031714,17.74631355069,1.72279,1.6925595671075624,1.7240588442121592
4.3035409213583575,17.798015184089998,1.6795,1.8062718862296097,1.7385913657982641
4.316042320685001,17.84971681749,1.27716,1.9199842053516645,1.4396704199954846
4.3285108215923636,17.90128239396,1.10654,2.033397281528662,1.4025746453836232
4.341012220919007,17.95298402736,0.972372,2.07477,1.2851909308306768
4.35351362024565,18.00468566076,0.860084,1.9798386805311876,1.2244803086543505
4.365982121153013,18.05625123723,0.782903,1.885157180324135,1.1159336598071201
4.378483520479656,18.10795287063,0.69139,1.7902258608553228,1.0183716809354084
4.390984919806298,18.159654504029998,0.632329,1.6541538183411237,0.9497823435607627
4.403486319132941,18.21135613743,0.561696,1.4327471659356195,0.8189559310881562
4.415954820040304,18.2629217139,0.511557,1.2119231626153915,0.7179781052661455
4.428456219366947,18.3146233473,0.453099,0.9905165102098872,0.6316772020875101
4.440957618693591,18.3663249807,0.408905,0.8654345042149002,0.5591378794128066
4.4534261196009535,18.41789055717,0.365505,0.7578788344442925,0.49116975180154965
4.465927518927597,18.46959219057,0.32067,0.6500393766267971,0.41655396079827556
