E_minus_EF_eV,energia_meV,DOS_electronica
-3.537000000000001,-3537.000000000001,0.0860696144838261
-3.487000000000001,-3487.000000000001,0.132896602252518
-3.4370000000000003,-3437.0000000000005,0.196605141701229
-3.3870000000000005,-3387.0000000000005,0.2690822601419425
-3.3370000000000006,-3337.0000000000005,0.3453242487106037
-3.287000000000001,-3287.000000000001,0.4048206366088577
-3.237000000000001,-3237.000000000001,0.4472458047119843
-3.187000000000001,-3187.0000000000014,0.4605316451258912
-3.1370000000000005,-3137.0000000000005,0.4545922808570497
-3.087000000000001,-3087.000000000001,0.4259798425586882
-3.037000000000001,-3037.000000000001,0.388351369399259
-2.987,-2987.0,0.3520385705477225
-2.937000000000001,-2937.0000000000014,0.322381260156631
-2.8870000000000005,-2887.0000000000005,0.2988145480389015
-2.837000000000001,-2837.000000000001,0.2812654213667346
-2.787000000000001,-2787.000000000001,0.2685465778329696
-2.737,-2737.0,0.2596121193578565
-2.687000000000001,-2687.0000000000014,0.2532226190903501
-2.6370000000000005,-2637.0000000000005,0.2463138010732939
-2.587000000000001,-2587.000000000001,0.2437823743625533
-2.537000000000001,-2537.000000000001,0.2435206820721114
-2.487,-2487.0,0.2431401674163997
-2.437000000000001,-2437.0000000000014,0.2385826758872263
-2.3870000000000005,-2387.0000000000005,0.2345310901634691
-2.337000000000001,-2337.000000000001,0.2288423602147093
-2.287000000000001,-2287.000000000001,0.2273316020919882
-2.237,-2237.0,0.2292244782694484
-2.187000000000001,-2187.0000000000014,0.2305557801699078
-2.1370000000000005,-2137.0000000000005,0.2310264030151792
-2.087000000000001,-2087.000000000001,0.2270277249093222
-2.037000000000001,-2037.000000000001,0.2247576461389538
-1.987,-1987.0,0.2241903646884032
-1.9370000000000007,-1937.0000000000007,0.2246054804194237
-1.8870000000000005,-1887.0000000000005,0.2291276195561974
-1.8370000000000013,-1837.0000000000014,0.2313250216532944
-1.7870000000000008,-1787.000000000001,0.2319926506283365
-1.737,-1737.0,0.2289459744058529
-1.6870000000000012,-1687.0000000000011,0.2218624506259699
-1.6370000000000005,-1637.0000000000005,0.219248379954755
-1.5870000000000015,-1587.0000000000016,0.2217768268728022
