epsilon_meV,eDcp_epsilon,eDcp_epsilon_prime
-4.93057548344499,0.0,7.989604175283923e-37
-4.864393262190696,0.0,2.5527808735883036e-36
-4.798211040936401,0.0,8.614247285612282e-36
-4.732028819682107,0.0,2.6620308356704203e-35
-4.665846598427812,0.0,6.07104166629763e-35
-4.599664377173518,0.0,1.37273738107988e-34
-4.5334821559192235,0.0,2.281912792760239e-34
-4.467299934664929,0.0,4.954648590707394e-34
-4.401117713410628,0.0,1.1060830514208905e-33
-4.334935492156333,0.0,2.319331226029394e-33
-4.268753270902039,0.0,4.780703329989875e-33
-4.202571049647744,0.0,1.0159654455607434e-32
-4.13638882839345,0.0,1.8081488013679666e-32
-4.070206607139156,0.0,3.6959713012922456e-32
-4.004024385884861,0.0,7.487530619144093e-32
-3.937842164630567,0.0,1.4314917170175006e-31
-3.8716599433762724,0.0,2.7456009375079876e-31
-3.805477722121971,0.0,5.2923602052438455e-31
-3.7392955008676765,0.0,1.0099420309145702e-30
-3.673113279613382,0.0,1.9363426595876872e-30
-3.6069310583590877,2.1963707467590237e-33,3.708105208918459e-30
-3.5407488371047933,1.3932342456342994e-32,7.114678169329004e-30
-3.474566615850499,4.5525890219238435e-32,1.3645106935982998e-29
-3.4083843945962045,1.3429416866225734e-31,2.6156117386815714e-29
-3.34220217334191,1.9373577256766888e-31,5.014253850900571e-29
-3.2760199520876085,4.8433299477989905e-31,9.612597683634283e-29
-3.209837730833314,1.0755176626375667e-30,1.8428384928745813e-28
-3.1436555095790197,2.1173523154672453e-30,3.5328577154293776e-28
-3.0774732883247253,4.043576459258123e-30,6.772693348034773e-28
-3.011291067070431,7.986880026318669e-30,1.2983736700066923e-27
-2.9451088458161365,1.5160324412022461e-29,2.4890638426118652e-27
-2.878926624561842,2.9259802955220356e-29,4.771691376513336e-27
-2.8127444033075477,5.605937536993632e-29,9.14762698535618e-27
-2.7465621820532533,1.0776120029485803e-28,1.7536527204007602e-26
-2.680379960798952,2.0658815724143406e-28,3.3618450709910606e-26
-2.6141977395446574,3.9632742766948045e-28,6.444808430929463e-26
-2.548015518290363,7.596289545440498e-28,1.235490501949275e-25
