omega_meV,Dcp,A_electronica,B_electronica
6.281408997422947,9.095183116587123e-28,1.1122861567879027e-08,1.1122861525767535e-08
6.36092050371944,9.136586651610859e-28,1.1122857527922834e-08,1.1122857485278283e-08
6.4404320100159325,9.148708029951161e-28,1.112285348796664e-08,1.1122853444789034e-08
6.519943516312425,9.18769601855847e-28,1.1122849448010444e-08,1.1122849404299782e-08
6.599455022608918,9.173685857164422e-28,1.1122845408054251e-08,1.112284536381053e-08
6.678966528905411,8.986732577683073e-28,1.1122841368098058e-08,1.112284132332128e-08
6.758478035201905,8.625088416174408e-28,1.1122837328141863e-08,1.1122837282832028e-08
6.8379895414983975,8.361449147262003e-28,1.1122833288185668e-08,1.112283324234278e-08
6.91750104779489,8.087900957508045e-28,1.1122829248229475e-08,1.1122829201853526e-08
6.997012554091383,7.889509200445541e-28,1.1122825208273282e-08,1.1122825161364277e-08
7.076524060387876,7.751001485022601e-28,1.1122821168317089e-08,1.1122821120875025e-08
7.156035566684369,7.840705921410542e-28,1.1122817128360892e-08,1.1122817080385775e-08
7.235547072980863,8.059113363210941e-28,1.11228130884047e-08,1.1122813039896524e-08
7.3150585792773555,8.324103635245332e-28,1.1122809048448506e-08,1.1122808999407274e-08
7.394570085573848,8.774572069684247e-28,1.1122805008492311e-08,1.1122804958918022e-08
7.474081591870341,9.148558790732046e-28,1.1122800968536118e-08,1.1122800918428771e-08
7.553593098166834,9.465091727193959e-28,1.112279692857992e-08,1.1122796877939521e-08
7.633104604463327,9.884892508349471e-28,1.1122792888623727e-08,1.1122792837450268e-08
7.712616110759821,1.02920155278971e-27,1.1122788848667536e-08,1.1122788796961018e-08
7.792127617056313,1.0657885667585062e-27,1.1122784808711342e-08,1.1122784756471767e-08
7.871639123352806,1.0960439753528214e-27,1.1122780768755146e-08,1.1122780715982517e-08
7.951150629649299,1.1314876864458604e-27,1.1122776728798953e-08,1.1122776675493265e-08
8.030662135945793,1.1609154017440521e-27,1.112277268884276e-08,1.1122772635004014e-08
8.110173642242286,1.1899659796003185e-27,1.1122768648886565e-08,1.1122768594514764e-08
8.189685148538778,1.2106962172347793e-27,1.112276460893037e-08,1.1122764554025512e-08
8.269196654835271,1.2446838131661185e-27,1.1122760568974177e-08,1.1122760513536263e-08
8.348708161131764,1.2625458115743877e-27,1.1122756529017982e-08,1.1122756473047011e-08
8.428219667428257,1.2789065036508166e-27,1.1122752489061789e-08,1.1122752432557758e-08
8.50773117372475,1.291562749619128e-27,1.1122748449105594e-08,1.112274839206851e-08
8.587242680021243,1.2993398502858575e-27,1.11227444091494e-08,1.1122744351579257e-08
8.666754186317736,1.3019403307435955e-27,1.1122740369193206e-08,1.1122740311090005e-08
8.746265692614228,1.3054877798576278e-27,1.1122736329237011e-08,1.1122736270600755e-08
8.825777198910723,1.2986170731865458e-27,1.1122732289280817e-08,1.1122732230111504e-08
8.905288705207216,1.296366791307575e-27,1.1122728249324624e-08,1.1122728189622254e-08
8.984800211503709,1.2919342431961932e-27,1.1122724209368429e-08,1.1122724149133004e-08
9.064311717800202,1.2923904819893892e-27,1.1122720169412236e-08,1.1122720108643753e-08
9.143823224096694,1.2925779205476368e-27,1.1122716129456042e-08,1.1122716068154501e-08
9.223334730393187,1.2842838549301625e-27,1.1122712089499848e-08,1.1122712027665251e-08
9.30284623668968,1.2814920713476405e-27,1.1122708049543653e-08,1.1122707987176e-08
9.382357742986173,1.2802707544453609e-27,1.112270400958746e-08,1.1122703946686748e-08
9.461869249282666,1.2826819523790772e-27,1.1122699969631265e-08,1.1122699906197497e-08
9.541380755579159,1.2979308301338586e-27,1.1122695929675072e-08,1.1122695865708245e-08
9.620892261875651,1.2972277120679777e-27,1.1122691889718877e-08,1.1122691825218997e-08
9.700403768172144,1.2840827918817354e-27,1.1122687849762682e-08,1.1122687784729744e-08
9.779915274468639,1.2721574990318716e-27,1.1122683809806489e-08,1.1122683744240494e-08
9.859426780765132,1.2645351720117237e-27,1.1122679769850294e-08,1.1122679703751243e-08
9.938938287061625,1.2664921928196198e-27,1.1122675729894103e-08,1.1122675663261993e-08
10.018449793358117,1.2762451192631413e-27,1.1122671689937906e-08,1.1122671622772741e-08
10.09796129965461,1.277504595967711e-27,1.1122667649981712e-08,1.1122667582283492e-08
10.177472805951103,1.2838348429232792e-27,1.1122663610025518e-08,1.1122663541794237e-08
10.256984312247596,1.2826715207790288e-27,1.1122659570069325e-08,1.1122659501304989e-08
10.336495818544089,1.2829013069475019e-27,1.112265553011313e-08,1.1122655460815737e-08
10.416007324840582,1.2941710800638024e-27,1.1122651490156937e-08,1.1122651420326486e-08
10.495518831137074,1.3058986034627071e-27,1.1122647450200741e-08,1.1122647379837234e-08
10.575030337433567,1.301378895010754e-27,1.1122643410244548e-08,1.1122643339347984e-08
10.654541843730062,1.3000272857209906e-27,1.1122639370288355e-08,1.1122639298858733e-08
10.734053350026555,1.3062991818895877e-27,1.112263533033216e-08,1.1122635258369483e-08
10.813564856323048,1.3120636531673724e-27,1.1122631290375965e-08,1.1122631217880232e-08
10.89307636261954,1.3167475122851646e-27,1.1122627250419772e-08,1.112262717739098e-08
10.972587868916033,1.3384638102796807e-27,1.1122623210463579e-08,1.1122623136901729e-08
11.052099375212526,1.3511212003550575e-27,1.1122619170507386e-08,1.112261909641248e-08
11.131610881509019,1.3578398761899732e-27,1.1122615130551189e-08,1.1122615055923229e-08
11.211122387805512,1.3534500845640744e-27,1.1122611090594996e-08,1.1122611015433976e-08
11.290633894102005,1.345862694782515e-27,1.1122607050638803e-08,1.1122606974944726e-08
11.370145400398497,1.332295418399566e-27,1.1122603010682606e-08,1.1122602934455474e-08
11.44965690669499,1.329890642489508e-27,1.1122598970726413e-08,1.1122598893966225e-08
11.529168412991483,1.3287173673321623e-27,1.112259493077022e-08,1.1122594853476973e-08
11.608679919287978,1.3253374047017577e-27,1.1122590890814027e-08,1.1122590812987722e-08
11.68819142558447,1.3167237987180984e-27,1.1122586850857832e-08,1.1122586772498472e-08
11.767702931880963,1.3029109984906658e-27,1.1122582810901637e-08,1.112258273200922e-08
11.847214438177456,1.2935393049934981e-27,1.1122578770945444e-08,1.1122578691519969e-08
11.926725944473949,1.2913335205729575e-27,1.1122574730989248e-08,1.1122574651030717e-08
12.006237450770442,1.2879460477130658e-27,1.1122570691033055e-08,1.1122570610541466e-08
12.085748957066935,1.298490928735119e-27,1.1122566651076862e-08,1.1122566570052218e-08
12.165260463363428,1.3024906408358206e-27,1.1122562611120668e-08,1.1122562529562965e-08
12.24477196965992,1.299332726290697e-27,1.1122558571164474e-08,1.1122558489073715e-08
12.324283475956413,1.3045263447809147e-27,1.1122554531208279e-08,1.1122554448584463e-08
12.403794982252906,1.3127170632792041e-27,1.1122550491252086e-08,1.1122550408095213e-08
12.483306488549399,1.2986200354614693e-27,1.1122546451295891e-08,1.1122546367605962e-08
12.562817994845894,1.2863472804853644e-27,1.1122542411339698e-08,1.112254232711671e-08
12.642329501142386,1.2845087502230878e-27,1.1122538371383503e-08,1.112253828662746e-08
12.72184100743888,1.2738305943750664e-27,1.1122534331427308e-08,1.1122534246138209e-08
12.801352513735372,1.2668313887527825e-27,1.1122530291471115e-08,1.112253020564896e-08
12.880864020031865,1.2625522598035932e-27,1.112252625151492e-08,1.1122526165159708e-08
12.960375526328358,1.2669213216064794e-27,1.1122522211558727e-08,1.1122522124670455e-08
13.03988703262485,1.2682859489198909e-27,1.1122518171602532e-08,1.1122518084181206e-08
13.119398538921343,1.2671419216397372e-27,1.1122514131646337e-08,1.1122514043691953e-08
13.198910045217836,1.263815849173546e-27,1.1122510091690144e-08,1.1122510003202702e-08
13.27842155151433,1.2607690323771565e-27,1.1122506051733951e-08,1.1122505962713454e-08
13.357933057810822,1.2517576942162896e-27,1.1122502011777756e-08,1.1122501922224202e-08
13.437444564107317,1.2517359819960034e-27,1.1122497971821562e-08,1.112249788173495e-08
13.51695607040381,1.2547479461098849e-27,1.1122493931865368e-08,1.1122493841245699e-08
13.596467576700302,1.2499088898604464e-27,1.1122489891909174e-08,1.1122489800756446e-08
13.675979082996795,1.2506188721071568e-27,1.112248585195298e-08,1.1122485760267198e-08
13.755490589293288,1.2445692009612992e-27,1.1122481811996786e-08,1.1122481719777946e-08
13.83500209558978,1.2411132142145547e-27,1.1122477772040591e-08,1.1122477679288695e-08
13.914513601886274,1.247383237891584e-27,1.1122473732084398e-08,1.1122473638799443e-08
13.994025108182766,1.2431666469740367e-27,1.1122469692128203e-08,1.1122469598310193e-08
14.07353661447926,1.2376866080821864e-27,1.112246565217201e-08,1.1122465557820942e-08
14.153048120775752,1.2395196301555812e-27,1.1122461612215815e-08,1.1122461517331692e-08
14.232559627072245,1.239145886597575e-27,1.112245757225962e-08,1.112245747684244e-08
14.312071133368738,1.237581131667829e-27,1.1122453532303427e-08,1.1122453436353191e-08
14.391582639665232,1.2294326941036388e-27,1.1122449492347232e-08,1.112244939586394e-08
14.471094145961725,1.2184478992649748e-27,1.1122445452391039e-08,1.112244535537469e-08
14.550605652258218,1.2161205588599204e-27,1.1122441412434844e-08,1.1122441314885438e-08
14.630117158554711,1.2158599458585289e-27,1.1122437372478651e-08,1.1122437274396187e-08
14.709628664851204,1.219235371368629e-27,1.1122433332522458e-08,1.1122433233906935e-08
14.789140171147697,1.2200680587036926e-27,1.1122429292566265e-08,1.1122429193417684e-08
14.86865167744419,1.2058528748730176e-27,1.1122425252610068e-08,1.1122425152928434e-08
14.948163183740682,1.1955066412459814e-27,1.1122421212653875e-08,1.1122421112439182e-08
15.027674690037175,1.1976245458274938e-27,1.1122417172697682e-08,1.112241707194993e-08
15.107186196333668,1.1929556506696525e-27,1.1122413132741486e-08,1.1122413031460681e-08
15.18669770263016,1.1901258564136644e-27,1.1122409092785293e-08,1.1122408990971431e-08
15.266209208926654,1.1863861968500328e-27,1.11224050528291e-08,1.112240495048218e-08
15.345720715223148,1.1840299324518848e-27,1.1122401012872906e-08,1.1122400909992928e-08
15.425232221519641,1.1720590974368136e-27,1.112239697291671e-08,1.1122396869503678e-08
15.504743727816134,1.167999633326332e-27,1.1122392932960517e-08,1.1122392829014427e-08
15.584255234112627,1.169831857343059e-27,1.112238889300432e-08,1.1122388788525175e-08
15.66376674040912,1.1721505657374332e-27,1.1122384853048127e-08,1.1122384748035922e-08
15.743278246705612,1.168895105133339e-27,1.1122380813091934e-08,1.1122380707546672e-08
15.822789753002105,1.164443279466529e-27,1.1122376773135741e-08,1.1122376667057424e-08
15.902301259298598,1.1650556558992435e-27,1.1122372733179546e-08,1.1122372626568171e-08
15.981812765595091,1.1539626862069057e-27,1.1122368693223351e-08,1.1122368586078921e-08
16.061324271891586,1.1443882688830134e-27,1.1122364653267158e-08,1.112236454558967e-08
16.140835778188077,1.1271927754641723e-27,1.1122360613310965e-08,1.1122360505100418e-08
16.22034728448457,1.1125880877853568e-27,1.1122356573354772e-08,1.1122356464611167e-08
16.299858790781062,1.1042901357171581e-27,1.1122352533398577e-08,1.1122352424121919e-08
16.379370297077557,1.091447014758473e-27,1.1122348493442382e-08,1.1122348383632664e-08
16.458881803374048,1.0845130129932784e-27,1.1122344453486187e-08,1.1122344343143416e-08
16.538393309670543,1.0769249503003095e-27,1.1122340413529994e-08,1.1122340302654164e-08
16.617904815967034,1.0644853943923692e-27,1.11223363735738e-08,1.1122336262164911e-08
16.69741632226353,1.0483246766086249e-27,1.1122332333617606e-08,1.1122332221675661e-08
16.776927828560023,1.033307393699129e-27,1.1122328293661412e-08,1.1122328181186411e-08
16.856439334856514,1.0204285305017335e-27,1.1122324253705217e-08,1.112232414069716e-08
16.93595084115301,1.011549904780602e-27,1.1122320213749024e-08,1.1122320100207908e-08
17.0154623474495,1.0039042203057204e-27,1.1122316173792829e-08,1.1122316059718658e-08
17.094973853745994,9.901287655354036e-28,1.1122312133836636e-08,1.1122312019229407e-08
17.174485360042485,1.0072428191364575e-27,1.1122308093880441e-08,1.1122307978740155e-08
17.25399686633898,9.2905970343656e-28,1.1122304053924246e-08,1.1122303938250907e-08
17.33350837263547,9.20742646064017e-28,1.1122300013968053e-08,1.1122299897761656e-08
