omega_meV,Dcp,A_electronica,B_electronica
7.837691147033147,1.6952217386723565e-20,1.3923626796432795e-09,7.263800153883537e-09
7.89029310104008,1.6754961423429425e-20,1.3923488668687717e-09,7.664032742604861e-09
7.942895055047014,1.6569102511217252e-20,1.392335054094262e-09,8.091532710593034e-09
7.995497009053948,1.6375716986785636e-20,1.3923212413197503e-09,8.548156394199313e-09
8.048098963060882,1.6130113331913147e-20,1.392307428545237e-09,9.035887928147531e-09
8.100700917067815,1.5893941922083443e-20,1.392293615770721e-09,9.556847529663915e-09
8.15330287107475,1.574106144808691e-20,1.3922798029962016e-09,1.0113298110427194e-08
8.205904825081683,1.565288285008946e-20,1.3922659902216808e-09,1.0707657721955436e-08
8.258506779088618,1.5491270594846742e-20,1.3922521774471567e-09,1.1342508659385639e-08
8.311108733095551,1.5245962899938768e-20,1.392238364672629e-09,1.2020609895272845e-08
8.363710687102484,1.512163126574995e-20,1.3922245518980984e-09,1.2744907005988845e-08
8.41631264110942,1.5033688260121394e-20,1.392210739123565e-09,1.3518547094236554e-08
8.468914595116352,1.478385624110138e-20,1.3921969263490262e-09,1.4344892870260108e-08
8.521516549123287,1.4720917940431754e-20,1.3921831135744847e-09,1.5227533392027037e-08
8.57411850313022,1.460972655291334e-20,1.392169300799939e-09,1.6170303966476775e-08
8.626720457137155,1.4494429076151006e-20,1.3921554880253884e-09,1.7177301874013576e-08
8.679322411144089,1.4345075107517942e-20,1.3921416752508324e-09,1.825290208474314e-08
8.731924365151022,1.4259423816469327e-20,1.3921278624762717e-09,1.9401777965176003e-08
8.784526319157957,1.413864992930074e-20,1.3921140497017056e-09,2.0628921141019293e-08
8.83712827316489,1.4088013235025637e-20,1.392100236927133e-09,2.1939664681442127e-08
8.889730227171825,1.404263627346283e-20,1.3920864241525545e-09,2.333970210665791e-08
8.942332181178758,1.3841192647318272e-20,1.3920726113779698e-09,2.4835117212312462e-08
8.99493413518569,1.3807027171749702e-20,1.3920587986033772e-09,2.643240804892016e-08
9.047536089192626,1.3763513808286988e-20,1.3920449858287759e-09,2.813851421944228e-08
