epsilon_meV,eDcp_epsilon,eDcp_epsilon_prime
-7.302106349314357,6.814280288687793e-12,1.6713178430029052e-09
-7.285641622483885,7.071017888765565e-12,1.7153972413214963e-09
-7.269176895653413,7.335744121232597e-12,1.7606216529247115e-09
-7.252712168822941,7.608138342216426e-12,1.8070199575289522e-09
-7.236247441992469,7.888610425837774e-12,1.8546217217432932e-09
-7.2197827151619975,8.17691218705915e-12,1.9034572134686336e-09
-7.203317988331525,8.396256537200141e-12,1.9535574165110052e-09
-7.186853261501053,8.700945051869792e-12,2.0049540454079513e-09
-7.170388534670581,9.014824867661288e-12,2.0576795604672648e-09
-7.153923807840108,9.337083361282577e-12,2.1117671830166337e-09
-7.137459081009637,9.667927061230747e-12,2.1672509108628326e-09
-7.120994354179165,1.0008061821427282e-11,2.2241655339588673e-09
-7.104529627348693,1.0276525765172126e-11,2.2825466502769028e-09
-7.088064900518221,1.0635826367281966e-11,2.3424306818850196e-09
-7.071600173687749,1.100525758237538e-11,2.4038548912252677e-09
-7.0551354468572764,1.1384916599325843e-11,2.466857397590297e-09
-7.038670720026804,1.1775296641585186e-11,2.531477193795479e-09
-7.022205993196332,1.2091165489688044e-11,2.5977541630434766e-09
-7.0057412663658605,1.25031732454535e-11,2.6657290959776293e-09
-6.989276539535388,1.2926129967611148e-11,2.7354437079199266e-09
-6.972811812704917,1.3360230259539889e-11,2.8069406562901622e-09
-6.9563470858744445,1.3806363053282415e-11,2.8802635582010773e-09
-6.939882359043972,1.426517438160014e-11,2.955457008225051e-09
-6.9234176322135,1.4647832238782865e-11,3.0325665963273633e-09
-6.906952905383028,1.513266871331823e-11,3.1116389259601667e-09
-6.890488178552555,1.5631385819372906e-11,3.192721632311872e-09
-6.874023451722084,1.6143881665722608e-11,3.275863400705619e-09
-6.857558724891612,1.6670358941923862e-11,3.3611139851404487e-09
-6.84109399806114,1.7210787085967647e-11,3.4485242269682586e-09
-6.824629271230668,1.767245822170271e-11,3.538146073699801e-09
-6.808164544400196,1.8243320206086896e-11,3.6300325979317202e-09
-6.791699817569723,1.882987009837614e-11,3.7242380163873286e-09
-6.775235090739251,1.9432419475442644e-11,3.8208177090625955e-09
-6.758770363908779,2.0051678664421405e-11,3.9198282384689025e-09
-6.742305637078307,2.0687725218028815e-11,4.021327368963799e-09
-6.725840910247835,2.1242661309936398e-11,4.125374086160282e-09
-6.709376183417364,2.191445963117989e-11,4.232028616405321e-09
-6.6929114565868915,2.260472793038079e-11,4.341352446317423e-09
-6.676446729756419,2.3313990913604828e-11,4.4534083423728295e-09
-6.659982002925947,2.4042573395659367e-11,4.568260370530374e-09
-6.643517276095475,2.4790308270532136e-11,4.685973915882857e-09
-6.627052549265003,2.5455290698139613e-11,4.806615702324958e-09
-6.610587822434531,2.624452875263039e-11,4.930253812224725e-09
-6.5941230956040595,2.7055709539989714e-11,5.056957706087657e-09
-6.577658368773587,2.78889051653198e-11,5.186798242200349e-09
-6.561193641943115,2.8745262534116977e-11,5.319847696241479e-09
-6.544728915112643,2.962410007131654e-11,5.456179780846982e-09
-6.52826418828217,3.0418741394889213e-11,5.5958696651161135e-09
-6.511799461451698,3.1345973423809194e-11,5.738993994045103e-09
-6.495334734621227,3.2298984078902473e-11,5.885630907874075e-09
-6.478870007790754,3.327810420948656e-11,6.0358600613336055e-09
-6.462405280960283,3.428464038456501e-11,6.189762642776262e-09
-6.445940554129811,3.5319309262630254e-11,6.347421393178441e-09
-6.429475827299338,3.626671411398061e-11,6.508920624997691e-09
-6.413011100468866,3.7358494223334795e-11,6.674346240870448e-09
-6.396546373638394,3.848023489518646e-11,6.843785752134677e-09
-6.380081646807922,3.9633679362286866e-11,7.017328297161859e-09
-6.36361691997745,4.0819266305067283e-11,7.195064659482842e-09
-6.347152193146978,4.2037486293554483e-11,7.377087285691046e-09
-6.3306874663165065,4.3165091817654705e-11,7.563490303107419e-09
-6.314222739486034,4.445066173446199e-11,7.75436953719067e-09
-6.297758012655562,4.5772505644771415e-11,7.94982252867617e-09
-6.28129328582509,4.7131589846697076e-11,8.149948550427217e-09
-6.264828558994617,4.8529136478815396e-11,8.354848623981714e-09
-6.248363832164145,4.996619357430075e-11,8.564625535777695e-09
-6.231899105333674,5.130646681195947e-11,8.77938385304063e-09
-6.215434378503201,5.282410862495198e-11,8.999229939315433e-09
-6.19896965167273,5.4385340036110044e-11,9.224271969626387e-09
-6.182504924842258,5.599179252121901e-11,9.454619945247667e-09
-6.166040198011785,5.764550264800181e-11,9.690385708067181e-09
-6.149575471181313,5.93485917828099e-11,9.931682954526762e-09
-6.133110744350841,6.09405205102965e-11,1.0178627249121394e-08
-6.116646017520369,6.274241786858493e-11,1.0431336037439985e-08
-6.100181290689897,6.459991731310138e-11,1.0689928658730858e-08
-6.083716563859426,6.651375442525979e-11,1.0954526357974215e-08
-6.067251837028953,6.848198070639938e-11,1.1225252297444747e-08
-6.050787110198481,7.050792030940944e-11,1.1502231567746863e-08
-6.034322383368009,7.239916031503473e-11,1.1785591198305604e-08
