epsilon_meV,eDcp_epsilon,eDcp_epsilon_prime
-14.864592709410626,7.653061969496737e-15,1.8526117322403897e-13
-14.820808931179666,8.084024613329581e-15,1.9569235893243668e-13
-14.777025152948708,8.539255876407418e-15,2.067108409678942e-13
-14.73324137471775,9.02012193724386e-15,2.1834968226874822e-13
-14.68945759648679,9.528066770001392e-15,2.30643806855559e-13
-14.64567381825583,1.0064615395250788e-14,2.4363010446983735e-13
-14.601890040024871,1.0631377874592582e-14,2.573475412562401e-13
-14.558106261793913,1.1230056286817233e-14,2.718372766104082e-13
-14.514322483562953,1.186244727617684e-14,2.871427865296087e-13
-14.470538705331993,1.2530450036545792e-14,3.0330999399874614e-13
-14.426754927101035,1.3236069175714458e-14,3.203874067275597e-13
-14.382971148870077,1.3981423266370124e-14,3.38426262371731e-13
-14.339187370639117,1.4768749900509756e-14,3.574806823535651e-13
-14.295403592408157,1.56004123752442e-14,3.7760783395037504e-13
-14.251619814177198,1.6478907572865905e-14,3.98868101777482e-13
-14.20783603594624,1.740687253208856e-14,4.2132526856201253e-13
-14.16405225771528,1.8387093487793306e-14,4.450467064798737e-13
-14.12026847948432,1.942251250708811e-14,4.701035790430804e-13
-14.076484701253362,2.051623823191456e-14,4.965710542246586e-13
-14.032700923022404,2.1671553917313384e-14,5.245285298340803e-13
-13.988917144791444,2.2891927497400414e-14,5.540598713879034e-13
-13.945133366560484,2.4181023559794126e-14,5.852536632679734e-13
-13.901349588329525,2.5542710125987412e-14,6.182034742018433e-13
-13.857565810098567,2.6981076705322837e-14,6.530081375292247e-13
-13.813782031867607,2.850044063078396e-14,6.897720472002258e-13
-13.769998253636647,3.010536280282829e-14,7.286054705782096e-13
-13.726214475405689,3.180066114875842e-14,7.696248784163702e-13
-13.68243069717473,3.359142512714355e-14,8.12953293907382e-13
-13.63864691894377,3.548303069607633e-14,8.587206608924852e-13
-13.59486314071281,3.748115625251938e-14,9.070642328841071e-13
-13.551079362481852,3.959179973974959e-14,9.581289841360944e-13
-13.507295584250894,4.1821298197045285e-14,1.0120680434004189e-12
-13.463511806019934,4.4176343426081145e-14,1.0690431523728983e-12
-13.419728027788974,4.666400614839639e-14,1.1292251497002614e-12
-13.375944249558016,4.9291753677844634e-14,1.1927944822561303e-12
-13.332160471327057,5.206747458430052e-14,1.2599417449710886e-12
-13.288376693096097,5.4999501512538733e-14,1.330868251048409e-12
-13.244592914865137,5.809663642383195e-14,1.4057866341779595e-12
