epsilon_meV,eDcp_epsilon,eDcp_epsilon_prime
-7.123163639516466,6.285611295607151e-14,2.1303932733378796e-12
-7.104244214179105,6.626877588003603e-14,2.246059097541055e-12
-7.085324788841744,6.986670957469315e-14,2.3680047980870107e-12
-7.066405363504383,7.36599835438304e-14,2.4965713321261813e-12
-7.047485938167021,7.765923387760224e-14,2.632118168489573e-12
-7.028566512829661,8.187557688320541e-14,2.7750242974219814e-12
-7.0096470874923,8.632087269463086e-14,2.925689278509099e-12
-6.990727662154939,9.100750836217882e-14,3.084534371037604e-12
-6.971808236817577,9.59485821513224e-14,3.252003704693293e-12
-6.952888811480216,1.01157932504226e-13,3.428565527210875e-12
-6.933969386142855,1.0665010436079818e-13,3.614713508292493e-12
-6.915049960805494,1.1244047841272864e-13,3.810968127578456e-12
-6.896130535468132,1.1854521366426406e-13,4.017878104312754e-12
-6.877211110130772,1.2498141347258474e-13,4.236021956033055e-12
-6.858291684793411,1.3176704465526412e-13,4.466009614157242e-12
-6.8393722594560495,1.3892107582712994e-13,4.708484123867924e-12
-6.820452834118688,1.4646354219752685e-13,4.964123450551472e-12
-6.801533408781327,1.544155034502338e-13,5.233642389592449e-12
-6.782613983443966,1.627992233127876e-13,5.5177945092622465e-12
-6.763694558106605,1.7163807980186546e-13,5.817374306343121e-12
-6.744775132769243,1.8095684286838048e-13,6.133219418788011e-12
-6.725855707431883,1.9078156749400883e-13,6.466212966925768e-12
-6.706936282094522,2.011396901232873e-13,6.817286029193602e-12
-6.6880168567571605,2.12060183200548e-13,7.1874202572725326e-12
-6.669097431419799,2.2357360126213555e-13,7.577650538961227e-12
-6.650178006082438,2.357121042301833e-13,7.989067986768824e-12
-6.631258580745077,2.485096708240697e-13,8.422822961375597e-12
-6.6123391554077156,2.6200202824332697e-13,8.880128288905772e-12
-6.593419730070354,2.7622691876142105e-13,9.36226266043313e-12
-6.574500304732994,2.912241430262178e-13,9.870574240986524e-12
-6.555580879395633,3.0703561654154774e-13,1.0406484290882729e-11
-6.5366614540582715,3.237055500967942e-13,1.0971491308739194e-11
-6.51774202872091,3.412805156958624e-13,1.1567175158527833e-11
-6.498822603383549,3.5980970734516415e-13,1.2195201484986554e-11
-6.479903178046188,3.793448796907538e-13,1.2857326416059213e-11
-6.4609837527088265,3.9994069098815067e-13,1.3555401557810864e-11
-6.442064327371465,4.2165473725541716e-13,1.4291378783165806e-11
-6.423144902034104,4.4454767883244564e-13,1.5067316067675243e-11
-6.404225476696744,4.686835692075191e-13,1.588538317759073e-11
-6.3853060513593825,4.941298547726305e-13,1.6747867728520555e-11
-6.366386626022021,5.209577099187115e-13,1.765718170004285e-11
-6.34746720068466,5.492421337150847e-13,1.8615868115010613e-11
-6.328547775347299,5.790621790283002e-13,1.9626607608171682e-11
-6.3096283500099375,6.105012832637668e-13,2.069222680448625e-11
-6.290708924672576,6.436473086813248e-13,2.1815705897675436e-11
-6.271789499335215,6.78592917257747e-13,2.3000186875951074e-11
-6.252870073997855,7.15435829261651e-13,2.4248982386495305e-11
-6.233950648660493,7.542790719587924e-13,2.556558533515191e-11
-6.215031223323132,7.952312456763683e-13,2.6953677305748784e-11
-6.196111797985771,8.384068216759193e-13,2.8417140279550232e-11
-6.17719237264841,8.83926541144903e-13,2.996006718575554e-11
-6.1582729473110485,9.31917653345621e-13,3.15867733383559e-11
-6.139353521973687,9.825143630728976e-13,3.3301809096188977e-11
-6.120434096636326,1.0358581399627135e-12,3.510997183253111e-11
-6.101514671298966,1.0920980923065265e-12,3.701631792969891e-11
-6.082595245961604,1.1513915046193252e-12,3.902617965181681e-11
-6.063675820624243,1.2139041311168097e-12,4.114517896722001e-11
-6.044756395286882,1.2798107627916327e-12,4.337924309935673e-11
-6.025836969949521,1.349295661194571e-12,4.573462229303403e-11
-6.006917544612159,1.4225531351585597e-12,4.821790684656291e-11
-5.987998119274798,1.4997879528206187e-12,5.083604202624766e-11
-5.969078693937437,1.5812161142186141e-12,5.35963525645635e-11
-5.950159268600077,1.6670652440712027e-12,5.650656125633767e-11
-5.931239843262715,1.7575753995413754e-12,5.957481049440017e-11
-5.912320417925354,1.8529996215145243e-12,6.280968885688666e-11
-5.893400992587993,1.9536047461752893e-12,6.62202511537914e-11
-5.874481567250632,2.0596720216860626e-12,6.981603951231142e-11
-5.85556214191327,2.171498016504703e-12,7.360711756745373e-11
-5.836642716575909,2.289395394293105e-12,7.760409688097463e-11
-5.817723291238548,2.4136937855906686e-12,8.18181672845891e-11
-5.798803865901187,2.5447407181698008e-12,8.626113845743122e-11
-5.779884440563826,2.68290259881797e-12,9.094547203688595e-11
-5.760965015226465,2.8285657017593355e-12,9.588429015883371e-11
-5.742045589889104,2.982137318343677e-12,1.0109141962748883e-10
-5.723126164551743,3.144046817619186e-12,1.0658143431394816e-10
-5.704206739214381,3.3147468869337206e-12,1.1236970018117382e-10
-5.68528731387702,3.4947147644522582e-12,1.184724371388121e-10
-5.666367888539659,3.684453677922892e-12,1.2490674074888142e-10
-5.647448463202298,3.884494092807393e-12,1.3169061471704693e-10
-5.628529037864937,4.095395330678779e-12,1.3884304793177276e-10
-5.609609612527576,4.317747028667492e-12,1.4638405792423338e-10
-5.590690187190215,4.552170892977225e-12,1.5433474692619533e-10
-5.571770761852854,4.7993223613693474e-12,1.6271737759061682e-10
-5.552851336515492,5.059892449939948e-12,1.7155541861957382e-10
-5.533931911178131,5.334609677492739e-12,1.8087360696898692e-10
-5.51501248584077,5.624242163375602e-12,1.9069803717984664e-10
-5.496093060503409,5.929599675429201e-12,2.010562239265655e-10
-5.477173635166048,6.251536010009212e-12,2.1197717808756662e-10
-5.458254209828687,6.590951228619083e-12,2.2349151567600167e-10
-5.439334784491326,6.948794343618217e-12,2.3563147146261143e-10
-5.4204153591539646,7.326065902496968e-12,2.484309903391831e-10
-5.401495933816603,7.723820639877935e-12,2.619258901350607e-10
-5.382576508479242,8.143170739368222e-12,2.761539352318669e-10
-5.363657083141881,8.585288618257631e-12,2.911549359380953e-10
-5.34473765780452,9.051410437987231e-12,3.069708770699247e-10
-5.325818232467159,9.542839437883553e-12,3.2364601921695073e-10
-5.306898807129798,1.006094963385766e-11,3.4122701974732696e-10
-5.287979381792437,1.0607189601525259e-11,3.59763079010359e-10
-5.2690599564550755,1.1183086623275071e-11,3.7930606826692817e-10
-5.250140531117714,1.1790250805392697e-11,3.999106739862249e-10
-5.231221105780353,1.2430379821674062e-11,4.216345697864484e-10
-5.212301680442992,1.3105263396088268e-11,4.4453853943997325e-10
-5.193382255105631,1.3816788429163936e-11,4.686866601724762e-10
-5.174462829768269,1.4566944318420477e-11,4.941464960187115e-10
-5.155543404430909,1.53578284693738e-11,5.209892797152558e-10
-5.136623979093548,1.619165207937666e-11,5.492901120921503e-10
-5.1177045537561865,1.7070746525499778e-11,5.791281903341718e-10
-5.098785128418825,1.799756964916575e-11,6.10586983046356e-10
-5.079865703081464,1.897471280104235e-11,6.437544864431776e-10
-5.060946277744103,2.000490799616124e-11,6.787234835592638e-10
-5.0420268524067415,2.109103559318946e-11,7.155917934753703e-10
-5.02310742706938,2.223613229977604e-11,7.544625422096415e-10
-5.00418800173202,2.3443399721431267e-11,7.95444468967784e-10
-4.985268576394659,2.4716213336623436e-11,8.386521905403584e-10
-4.9663491510572975,2.6058131756966102e-11,8.84206533602743e-10
-4.947429725719936,2.7472906948403783e-11,9.32234889688992e-10
-4.928510300382575,2.8964494491168214e-11,9.82871564450544e-10
-4.909590875045214,3.053706473467529e-11,1.0362581521604737e-09
