frecuencia_THz,energia_meV,alpha2F
2.1452828923970366,8.872177165449,0.17513880207604104
2.152148792500906,8.90057224674,0.17049614584602044
2.1590146926047757,8.928967328031,0.17660561050558868
2.165877302866717,8.957348803629,0.17430351629864854
2.1727432029705867,8.98574388492,0.17510636396425514
2.1796091030744567,9.014138966211,0.17517923755495854
2.186471713336398,9.042520441809,0.17316438177101798
2.1933376134402676,9.0709155231,0.17719223317929236
2.200203513544137,9.099310604391,0.17617473233374453
2.2070694136480062,9.127705685681999,0.16915510074865517
2.213932023909948,9.15608716128,0.16848823373045177
2.2207979240138176,9.184482242570999,0.1740341369574703
2.227663824117687,9.212877323862,0.17389477269130355
2.234526434379629,9.24125879946,0.1774900812634226
2.241392334483498,9.269653880751,0.1744930366724939
2.2482582345873676,9.298048962042,0.1761210511945711
2.255120844849309,9.32643043764,0.17149696024321626
2.261986744953179,9.354825518931,0.17206345351187036
2.2688526450570485,9.383220600222,0.17668202445730177
2.27571525531899,9.41160207582,0.17310202682378747
2.2825811554228594,9.439997157111,0.17499725404274394
2.2894470555267286,9.468392238401998,0.17035977972941244
2.2963129556305986,9.496787319692999,0.17154257947633306
2.30317556589254,9.525168795290998,0.1716638270423786
2.3100414659964095,9.553563876581999,0.1792708169782579
2.316907366100279,9.581958957872999,0.17890087619767858
2.3237699763622204,9.610340433470999,0.1761310280771465
2.33063587646609,9.638735514761999,0.18196505268568744
2.33750177656996,9.667130596053,0.176210126986037
2.3443643868319013,9.695512071650999,0.17922377647757978
2.351230286935771,9.723907152942,0.18018160815163367
2.3580961870396404,9.752302234233,0.18452826329734795
2.36496208714351,9.780697315524,0.1860981042296863
2.3718246974054513,9.809078791122,0.19810542120405347
2.3786905975093213,9.837473872413,0.20710848828531686
2.385556497613191,9.865868953704,0.21319400996433785
2.3924191078751322,9.894250429302,0.20074939898504066
2.399285007979002,9.922645510593,0.18735749346262928
2.4061509080828714,9.951040591884,0.18305152621094758
2.4130135183448127,9.979422067482,0.17902809791997612
2.4198794184486827,10.007817148773,0.1746028096371356
2.4267453185525523,10.036212230064,0.17078460810530965
2.433611218656422,10.064607311355001,0.1639506635246515
2.440473828918363,10.092988786953,0.16032533701962318
2.4473397290222327,10.121383868244001,0.15697674658986516
2.4542056291261023,10.149778949535,0.1567824017605767
2.461068239388044,10.178160425133001,0.155229492367787
2.467934139491913,10.206555506424,0.15364192540697583
2.4748000395957828,10.234950587715,0.15493914228194153
2.481662649857724,10.263332063313,0.15025259681782677
2.4885285499615937,10.291727144604,0.14612926752808142
2.4953944500654632,10.320122225894998,0.14496067461425943
2.502260350169333,10.348517307185999,0.14612156506417404
2.509122960431274,10.376898782783998,0.14753102318728803
2.5159888605351437,10.405293864074999,0.1486478438955647
2.5228547606390133,10.433688945365999,0.14705136054042614
2.5297173709009546,10.462070420963999,0.14792501592982119
2.5365832710048246,10.490465502254999,0.14035363517314475
2.543449171108694,10.518860583546,0.1445138282662599
