frecuencia_cm-1,frecuencia_THz,energia_meV,DOS_fonones
43.278858855,1.2974675475575517,5.365894622803917,0.02996372481689434
43.507847533,1.3043324554207307,5.3942856004884225,0.030392389604248993
43.736836212,1.311197363313889,5.422676578296913,0.030990261958451358
43.96582489,1.318062271177068,5.451067555981418,0.030405447042207046
44.194813569,1.3249271790702262,5.4794585337899075,0.030609859152247423
44.423802247,1.3317920869334052,5.507849511474413,0.03158527062386257
44.652790926,1.3386569948265636,5.536240489282903,0.029937252205675342
44.881779604,1.3455219026897427,5.564631466967409,0.03013386464791534
45.110768283,1.352386810582901,5.593022444775899,0.03021525871839694
45.339756961,1.35925171844608,5.621413422460405,0.02968230349108532
45.56874564,1.3661166263392384,5.649804400268895,0.03086475556149175
45.797734319,1.3729815342323965,5.678195378077385,0.03091612860654051
46.026722997,1.3798464420955756,5.706586355761891,0.03030439268554439
46.255711676,1.3867113499887338,5.73497733357038,0.031409081140391946
46.484700354,1.3935762578519129,5.763368311254886,0.031635896562244685
46.713689033,1.4004411657450713,5.791759289063376,0.03258731530343827
46.942677711,1.4073060736082503,5.8201502667478815,0.03257475038978985
47.17166639,1.4141709815014085,5.848541244556372,0.03337187138001019
47.400655068,1.4210358893645876,5.876932222240877,0.03265960234891345
47.629643747,1.427900797257746,5.905323200049367,0.032880979250646196
47.858632425,1.434765705120925,5.933714177733873,0.034945116914899786
48.087621104,1.4416306130140832,5.962105155542363,0.03559513571277454
48.316609782,1.4484955208772623,5.990496133226869,0.03498193109209965
48.545598461,1.4553604287704205,6.018887111035358,0.03633578594485925
48.774587139,1.4622253366335995,6.047278088719864,0.03636293045829945
49.003575818,1.469090244526758,6.075669066528354,0.038807863772159314
49.232564496,1.475955152389937,6.10406004421286,0.039414439339718256
49.461553175,1.4828200602830952,6.13245102202135,0.040702226061935784
49.690541854,1.4896849681762536,6.16084199982984,0.04043072541096516
49.919530532,1.4965498760394327,6.1892329775143455,0.04285028161412037
50.148519211,1.503414783932591,6.217623955322836,0.04483410191808131
50.377507889,1.5102796917957702,6.246014933007341,0.04457027597490206
50.606496568,1.5171445996889283,6.2744059108158305,0.04821622336033478
50.835485246,1.5240095075521074,6.302796888500336,0.05189687938318
51.064473925,1.5308744154452658,6.331187866308826,0.055740398620710604
51.293462603,1.5377393233084449,6.359578843993332,0.06210394236206939
51.522451282,1.544604231201603,6.387969821801822,0.061668313774006125
51.75143996,1.5514691390647821,6.416360799486328,0.05940732385373498
51.980428639,1.5583340469579405,6.444751777294818,0.055826400276805584
52.209417317,1.5651989548211196,6.473142754979324,0.05503413384174574
52.438405996,1.5720638627142778,6.501533732787814,0.05501013342771201
52.667394674,1.5789287705774568,6.5299247104723195,0.05248054368420435
52.896383353,1.585793678470615,6.558315688280809,0.05263591118583852
53.125372031,1.592658586333794,6.586706665965314,0.05084523758749952
53.35436071,1.5995234942269525,6.6150976437738045,0.049319379929972346
53.583349389,1.6063884021201107,6.643488621582295,0.048063935618473747
53.812338067,1.6132533099832898,6.6718795992668,0.04903846803549123
54.041326746,1.6201182178764482,6.70027057707529,0.04880616447573971
54.270315424,1.6269831257396272,6.728661554759796,0.04793921131574831
54.499304103,1.6338480336327854,6.757052532568286,0.04594901216795348
54.728292781,1.6407129414959645,6.785443510252792,0.04868686470127957
54.95728146,1.6475778493891227,6.813834488061281,0.04850232552814404
