energia_eV,E_minus_EF_eV,energia_meV,DOS_electronica
4.74,-4.183999999999999,-4183.999999999999,0.2831762681200482
4.76,-4.164,-4164.0,0.2838016144022648
4.78,-4.143999999999999,-4143.999999999999,0.28722021297493155
4.8,-4.124,-4124.0,0.28731548493304315
4.82,-4.103999999999999,-4103.999999999999,0.2908927040166449
4.84,-4.084,-4083.9999999999995,0.2812223941378555
4.86,-4.063999999999999,-4063.999999999999,0.28264399055082995
4.88,-4.044,-4043.9999999999995,0.2833058691405887
4.9,-4.023999999999999,-4023.999999999999,0.29196689331368375
4.92,-4.004,-4003.9999999999995,0.28853173641575364
4.94,-3.983999999999999,-3983.999999999999,0.298101843720051
4.96,-3.9639999999999995,-3963.9999999999995,0.3027702169479816
4.98,-3.943999999999999,-3943.999999999999,0.2885504461803669
5.0,-3.9239999999999995,-3923.9999999999995,0.3029770745100422
5.02,-3.904,-3904.0,0.3060126555029349
5.04,-3.8839999999999995,-3883.9999999999995,0.3032524833473337
5.06,-3.864,-3864.0,0.29919502178054524
5.08,-3.8439999999999994,-3843.9999999999995,0.29370825663498484
5.1,-3.824,-3824.0,0.3007975408025032
5.12,-3.8039999999999994,-3803.9999999999995,0.3013557732420408
5.14,-3.784,-3784.0,0.30274366504214234
5.16,-3.7639999999999993,-3763.9999999999995,0.30290392646394176
5.18,-3.7439999999999998,-3744.0,0.2968725956228183
5.2,-3.7239999999999993,-3723.999999999999,0.30665829420779966
5.22,-3.7039999999999997,-3703.9999999999995,0.30792791937487896
5.24,-3.6839999999999993,-3683.999999999999,0.3094979380217193
5.26,-3.6639999999999997,-3663.9999999999995,0.3024879504591608
5.28,-3.6439999999999992,-3643.999999999999,0.30903046733995954
5.3,-3.6239999999999997,-3623.9999999999995,0.30720392939542585
5.32,-3.603999999999999,-3603.999999999999,0.310863560945355
5.34,-3.5839999999999996,-3583.9999999999995,0.3084405273760304
5.36,-3.563999999999999,-3563.999999999999,0.3135197608787213
5.38,-3.5439999999999996,-3543.9999999999995,0.3171766522770109
5.4,-3.523999999999999,-3523.999999999999,0.32938835453582493
5.42,-3.5039999999999996,-3503.9999999999995,0.3144756555569778
5.44,-3.483999999999999,-3483.999999999999,0.32036409421917994
5.46,-3.4639999999999995,-3463.9999999999995,0.3340502925197607
5.48,-3.443999999999999,-3443.999999999999,0.33481566955633324
5.5,-3.4239999999999995,-3423.9999999999995,0.3345705597895155
5.52,-3.404,-3404.0,0.3304793233147627
5.54,-3.3839999999999995,-3383.9999999999995,0.3355007497635923
5.56,-3.364,-3364.0,0.3329899337819309
5.58,-3.3439999999999994,-3343.9999999999995,0.33802186288214353
5.6,-3.324,-3324.0,0.34188726161708055
5.62,-3.3039999999999994,-3303.9999999999995,0.3426433872242578
5.64,-3.284,-3284.0,0.32622025328324034
5.66,-3.2639999999999993,-3263.9999999999995,0.33411109040566916
5.68,-3.2439999999999998,-3244.0,0.3365344859589986
5.7,-3.2239999999999993,-3223.999999999999,0.3471480097798729
5.72,-3.2039999999999997,-3203.9999999999995,0.34993588734736414
5.74,-3.1839999999999993,-3183.999999999999,0.34385235652042273
5.76,-3.1639999999999997,-3163.9999999999995,0.3589003070507444
5.78,-3.1439999999999992,-3143.999999999999,0.3601784596694585
5.8,-3.1239999999999997,-3123.9999999999995,0.36088906199260784
5.82,-3.103999999999999,-3103.999999999999,0.34961462084422984
5.84,-3.0839999999999996,-3083.9999999999995,0.3663354347668673
5.86,-3.063999999999999,-3063.999999999999,0.3618103529239655
5.88,-3.0439999999999996,-3043.9999999999995,0.3590181713524671
5.9,-3.023999999999999,-3023.999999999999,0.36023353704238953
5.92,-3.0039999999999996,-3003.9999999999995,0.3573608607536236
5.94,-2.983999999999999,-2983.999999999999,0.37377818478411723
5.96,-2.9639999999999995,-2963.9999999999995,0.36682082241809066
5.98,-2.943999999999999,-2943.999999999999,0.3681735775530922
6.0,-2.9239999999999995,-2923.9999999999995,0.3816584781685115
6.02,-2.904,-2904.0,0.37960385061469326
6.04,-2.8839999999999995,-2883.9999999999995,0.3881293898779799
6.06,-2.864,-2864.0,0.39036285843689356
6.08,-2.8439999999999994,-2843.9999999999995,0.3938108496061469
6.1,-2.824,-2824.0,0.38360364509335365
6.12,-2.8039999999999994,-2803.9999999999995,0.4041323626877446
6.14,-2.784,-2784.0,0.3981171487492398
6.16,-2.7639999999999993,-2763.9999999999995,0.39849412808343276
6.18,-2.7439999999999998,-2744.0,0.41469630013608255
6.2,-2.7239999999999993,-2723.999999999999,0.41103048035148354
6.22,-2.7039999999999997,-2703.9999999999995,0.41883952709162964
6.24,-2.6839999999999993,-2683.999999999999,0.4203616597380992
6.26,-2.6639999999999997,-2663.9999999999995,0.403794962439074
6.28,-2.6439999999999992,-2643.999999999999,0.4186481721474021
6.3,-2.6239999999999997,-2623.9999999999995,0.41294027260442384
6.32,-2.603999999999999,-2603.999999999999,0.4125919631577758
6.34,-2.5839999999999996,-2583.9999999999995,0.41890523921318507
6.36,-2.563999999999999,-2563.999999999999,0.431676482586196
6.38,-2.5439999999999996,-2543.9999999999995,0.4258802947272139
6.4,-2.523999999999999,-2523.999999999999,0.4268961535922795
6.42,-2.5039999999999996,-2503.9999999999995,0.44242303391116794
6.44,-2.483999999999999,-2483.999999999999,0.42423066758059524
6.46,-2.4639999999999995,-2463.9999999999995,0.4403990276646632
6.48,-2.443999999999999,-2443.999999999999,0.4531130449468602
6.5,-2.4239999999999995,-2423.9999999999995,0.451147350542265
6.52,-2.404,-2404.0,0.45143996513367074
6.54,-2.3839999999999995,-2383.9999999999995,0.4543869682025471
6.56,-2.364,-2364.0,0.4535077399267764
6.58,-2.3439999999999994,-2343.9999999999995,0.4798639189113691
6.6,-2.324,-2324.0,0.47508440982432304
6.62,-2.3039999999999994,-2303.9999999999995,0.4661157866257337
6.64,-2.284,-2284.0,0.47920372382962106
6.66,-2.2639999999999993,-2263.9999999999995,0.4892627365633395
6.68,-2.2439999999999998,-2244.0,0.4938439620530891
6.7,-2.2239999999999993,-2223.999999999999,0.49466129611927195
6.72,-2.2039999999999997,-2203.9999999999995,0.502927630939612
6.74,-2.1839999999999993,-2183.999999999999,0.49582734425643127
6.76,-2.1639999999999997,-2163.9999999999995,0.47492918463882466
6.78,-2.1439999999999992,-2143.999999999999,0.47502751670628124
6.8,-2.1239999999999997,-2123.9999999999995,0.4977639714684908
6.82,-2.103999999999999,-2103.999999999999,0.49699538520734193
6.84,-2.0839999999999996,-2083.9999999999995,0.4913893759127818
6.86,-2.063999999999999,-2063.999999999999,0.4873921606836845
6.88,-2.0439999999999996,-2043.9999999999995,0.4830613208943223
6.9,-2.023999999999999,-2023.999999999999,0.47332694951756044
6.92,-2.0039999999999996,-2003.9999999999995,0.45425080491487096
6.94,-1.983999999999999,-1983.999999999999,0.46717894175683666
6.96,-1.9639999999999995,-1963.9999999999995,0.4476805784690995
6.98,-1.943999999999999,-1943.999999999999,0.4332628444942062
7.0,-1.9239999999999995,-1923.9999999999995,0.44531478242061556
7.02,-1.904,-1904.0,0.4235710673706789
7.04,-1.8839999999999995,-1883.9999999999995,0.4121994417603185
7.06,-1.8639999999999999,-1863.9999999999998,0.4231064562963692
7.08,-1.8439999999999994,-1843.9999999999993,0.40351005687030284
7.1,-1.8239999999999998,-1823.9999999999998,0.39605203311795223
7.12,-1.8039999999999994,-1803.9999999999993,0.38055176173948974
7.14,-1.7839999999999998,-1783.9999999999998,0.3767668671394136
7.16,-1.7639999999999993,-1763.9999999999993,0.36230027283759125
7.18,-1.7439999999999998,-1743.9999999999998,0.3531836364193235
7.2,-1.7239999999999993,-1723.9999999999993,0.3606114228463011
7.22,-1.7039999999999997,-1703.9999999999998,0.342454976921009
7.24,-1.6839999999999993,-1683.9999999999993,0.34570875474936796
7.26,-1.6639999999999997,-1663.9999999999998,0.32972433137527446
7.28,-1.6439999999999992,-1643.9999999999993,0.3276030430931093
7.3,-1.6239999999999997,-1623.9999999999998,0.3164632863458923
7.32,-1.6039999999999992,-1603.999999999999,0.31624624759480824
7.34,-1.5839999999999996,-1583.9999999999995,0.2999102240654717
7.36,-1.5639999999999992,-1563.999999999999,0.3017928645793962
7.38,-1.5439999999999996,-1543.9999999999995,0.29128884343279526
7.4,-1.5239999999999991,-1523.999999999999,0.301539743914442
7.42,-1.5039999999999996,-1503.9999999999995,0.28408032430918617
7.44,-1.483999999999999,-1483.999999999999,0.28717501290902914
7.46,-1.4639999999999995,-1463.9999999999995,0.284257387031391
7.48,-1.443999999999999,-1443.999999999999,0.27910506951255604
7.5,-1.4239999999999995,-1423.9999999999995,0.27808771766932794
7.52,-1.404,-1404.0,0.2708317661684107
7.54,-1.3839999999999995,-1383.9999999999995,0.2678699582796413
7.56,-1.3639999999999999,-1363.9999999999998,0.2634644897742954
7.58,-1.3439999999999994,-1343.9999999999993,0.2512415266428095
7.6,-1.3239999999999998,-1323.9999999999998,0.2575742786392412
7.62,-1.3039999999999994,-1303.9999999999993,0.2537869492000863
7.64,-1.2839999999999998,-1283.9999999999998,0.2521991873342419
7.66,-1.2639999999999993,-1263.9999999999993,0.2505288163643261
7.68,-1.2439999999999998,-1243.9999999999998,0.24737107638853897
7.7,-1.2239999999999993,-1223.9999999999993,0.24905844994513637
7.72,-1.2039999999999997,-1203.9999999999998,0.25061735652577505
7.74,-1.1839999999999993,-1183.9999999999993,0.2552245695761663
7.76,-1.1639999999999997,-1163.9999999999998,0.2441508552466761
7.78,-1.1439999999999992,-1143.9999999999993,0.24238307449454558
7.8,-1.1239999999999997,-1123.9999999999998,0.2513898958280765
7.82,-1.1039999999999992,-1103.999999999999,0.24656346642529173
7.84,-1.0839999999999996,-1083.9999999999995,0.24130146478065928
7.86,-1.0639999999999992,-1063.999999999999,0.24597549965614934
7.88,-1.0439999999999996,-1043.9999999999995,0.2477306178968961
7.9,-1.0239999999999991,-1023.9999999999991,0.24534557736621648
7.92,-1.0039999999999996,-1003.9999999999995,0.25114331889908525
7.94,-0.9839999999999991,-983.9999999999991,0.2500077541245646
7.96,-0.9639999999999995,-963.9999999999995,0.2508325732442691
7.98,-0.9439999999999991,-943.9999999999991,0.2508115714454597
8.0,-0.9239999999999995,-923.9999999999995,0.2515431016617742
8.02,-0.9039999999999999,-903.9999999999999,0.2445047708369938
8.04,-0.8840000000000003,-884.0000000000003,0.25350801846600657
8.06,-0.863999999999999,-863.999999999999,0.25236748867567105
8.08,-0.8439999999999994,-843.9999999999994,0.25479728106206634
8.1,-0.8239999999999998,-823.9999999999999,0.2562292042706929
8.12,-0.8040000000000003,-804.0000000000002,0.24608117411816516
8.14,-0.7839999999999989,-783.9999999999989,0.24657911322289966
8.16,-0.7639999999999993,-763.9999999999993,0.2500701484588185
8.18,-0.7439999999999998,-743.9999999999998,0.24886948075417056
8.2,-0.7240000000000002,-724.0000000000002,0.25890239042385393
8.22,-0.7039999999999988,-703.9999999999989,0.25549892192697216
8.24,-0.6839999999999993,-683.9999999999993,0.2568251341796833
8.26,-0.6639999999999997,-663.9999999999997,0.2580769286091856
8.28,-0.6440000000000001,-644.0000000000001,0.25694221289214386
8.3,-0.6239999999999988,-623.9999999999987,0.2544373599947056
8.32,-0.6039999999999992,-603.9999999999992,0.2559683074681726
8.34,-0.5839999999999996,-583.9999999999997,0.25705551002584875
8.36,-0.5640000000000001,-564.0,0.25851064431502413
8.38,-0.5439999999999987,-543.9999999999987,0.2560782636738811
8.4,-0.5239999999999991,-523.9999999999991,0.26166512867609587
8.42,-0.5039999999999996,-503.99999999999955,0.26744494686353065
8.44,-0.484,-484.0,0.26428222756365594
8.46,-0.46399999999999864,-463.99999999999864,0.2625309726446791
8.48,-0.44399999999999906,-443.9999999999991,0.2726325173297122
8.5,-0.4239999999999995,-423.9999999999995,0.27308222569387086
8.52,-0.4039999999999999,-403.9999999999999,0.2733456859678612
8.54,-0.38400000000000034,-384.00000000000034,0.27815346305300626
8.56,-0.363999999999999,-363.999999999999,0.2755634702329832
8.58,-0.3439999999999994,-343.99999999999943,0.2743148197896167
8.6,-0.32399999999999984,-323.99999999999983,0.2833782671605135
8.62,-0.30400000000000027,-304.0000000000003,0.2752350754787329
8.64,-0.2839999999999989,-283.9999999999989,0.28048603200268307
8.66,-0.26399999999999935,-263.9999999999993,0.2796260208363294
8.68,-0.24399999999999977,-243.99999999999977,0.28032275584441385
8.7,-0.2240000000000002,-224.0000000000002,0.2808396680458606
8.72,-0.20399999999999885,-203.99999999999886,0.2808794511334382
8.74,-0.18399999999999928,-183.99999999999926,0.2739080576113332
8.76,-0.1639999999999997,-163.99999999999972,0.2790296031248517
8.78,-0.14400000000000013,-144.0000000000001,0.27453100450142487
8.8,-0.12399999999999878,-123.99999999999878,0.2703937755988914
8.82,-0.1039999999999992,-103.9999999999992,0.2711859792550931
8.84,-0.08399999999999963,-83.99999999999963,0.27917639542301187
8.86,-0.06400000000000006,-64.00000000000006,0.27077080714989693
8.88,-0.04399999999999871,-43.99999999999871,0.2730944587418803
8.9,-0.023999999999999133,-23.999999999999133,0.27729268696717463
8.92,-0.0039999999999995595,-3.9999999999995595,0.27989947745396976
8.94,0.016000000000000014,16.000000000000014,0.2942096653399709
8.96,0.036000000000001364,36.000000000001364,0.2880228973136872
8.98,0.05600000000000094,56.00000000000094,0.2952024375351917
9.0,0.07600000000000051,76.00000000000051,0.29829431484231983
9.02,0.09600000000000009,96.00000000000009,0.3068659564900004
9.04,0.11599999999999966,115.99999999999966,0.30021237697161307
9.06,0.136000000000001,136.00000000000102,0.3040481684235613
9.08,0.15600000000000058,156.00000000000057,0.30372628826585646
9.1,0.17600000000000016,176.00000000000017,0.306202369454723
9.12,0.19599999999999973,195.99999999999972,0.31122294607424467
9.14,0.21600000000000108,216.00000000000108,0.3053501873760486
9.16,0.23600000000000065,236.00000000000065,0.3084483595541014
9.18,0.2560000000000002,256.0000000000002,0.31795244224891145
9.2,0.2759999999999998,275.9999999999998,0.31775574150645275
9.22,0.29600000000000115,296.00000000000114,0.31426152851270567
9.24,0.3160000000000007,316.00000000000074,0.30471284008964067
9.26,0.3360000000000003,336.0000000000003,0.3131624046646965
9.28,0.35599999999999987,355.9999999999999,0.31802112168649727
9.3,0.3760000000000012,376.00000000000125,0.32014578085462325
9.32,0.3960000000000008,396.0000000000008,0.3179860099785857
9.34,0.41600000000000037,416.00000000000034,0.3208961123365851
9.36,0.43599999999999994,435.99999999999994,0.32973202950011044
9.38,0.4560000000000013,456.0000000000013,0.3263620364627386
9.4,0.47600000000000087,476.00000000000085,0.3256637115364676
9.42,0.49600000000000044,496.00000000000045,0.3214618167250451
9.44,0.516,516.0,0.3284026587236606
9.46,0.5360000000000014,536.0000000000014,0.33052112544061035
9.48,0.5560000000000009,556.0000000000009,0.34409977181049767
9.5,0.5760000000000005,576.0000000000005,0.33660337382378214
9.52,0.5960000000000001,596.0000000000001,0.3419393363855682
9.54,0.6159999999999997,615.9999999999997,0.33131240933012496
9.56,0.636000000000001,636.000000000001,0.33431748807105577
9.58,0.6560000000000006,656.0000000000006,0.3417020074829969
9.6,0.6760000000000002,676.0000000000001,0.33970791935867534
9.62,0.6959999999999997,695.9999999999998,0.35053586859525643
9.64,0.7160000000000011,716.0000000000011,0.35134488526666224
9.66,0.7360000000000007,736.0000000000007,0.35199037895011237
9.68,0.7560000000000002,756.0000000000002,0.35756820808783035
9.7,0.7759999999999998,775.9999999999998,0.35425481349337173
9.72,0.7960000000000012,796.0000000000011,0.37094061736733774
9.74,0.8160000000000007,816.0000000000007,0.3667421841509181
9.76,0.8360000000000003,836.0000000000003,0.37661090666935787
9.78,0.8559999999999999,855.9999999999999,0.37756681824683397
9.8,0.8760000000000012,876.0000000000013,0.38084784020800444
9.82,0.8960000000000008,896.0000000000008,0.37861931118410147
9.84,0.9160000000000004,916.0000000000003,0.3923887938760126
9.86,0.9359999999999999,936.0,0.38150732737371207
9.88,0.9560000000000013,956.0000000000013,0.3939810652106417
9.9,0.9760000000000009,976.0000000000009,0.38785951105268424
9.92,0.9960000000000004,996.0000000000005,0.39766822791872836
9.94,1.016,1016.0,0.40885532473485126
9.96,1.0360000000000014,1036.0000000000014,0.41252166700739556
9.98,1.056000000000001,1056.000000000001,0.41342950132214246
10.0,1.0760000000000005,1076.0000000000005,0.40881145981054995
10.02,1.096,1096.0,0.40784607651192567
10.04,1.1159999999999997,1115.9999999999995,0.4003288563995305
10.06,1.136000000000001,1136.000000000001,0.3967140056165457
10.08,1.1560000000000006,1156.0000000000007,0.4020261464231209
10.1,1.1760000000000002,1176.0000000000002,0.4106887148453763
10.12,1.1959999999999997,1195.9999999999998,0.41720604321615806
10.14,1.216000000000001,1216.0000000000011,0.4058329476006157
10.16,1.2360000000000007,1236.0000000000007,0.3963169044611705
10.18,1.2560000000000002,1256.0000000000002,0.40461470317274595
10.2,1.2759999999999998,1275.9999999999998,0.3944895974636158
10.22,1.2960000000000012,1296.0000000000011,0.39910544488604743
10.24,1.3160000000000007,1316.0000000000007,0.40456665749054305
10.26,1.3360000000000003,1336.0000000000002,0.4131691849464973
10.28,1.3559999999999999,1355.9999999999998,0.39008851725281857
10.3,1.3760000000000012,1376.0000000000011,0.39430255967959066
10.32,1.3960000000000008,1396.000000000001,0.3933530162004245
10.34,1.4160000000000004,1416.0000000000005,0.3869802304968968
10.36,1.436,1436.0,0.40184026931762873
10.38,1.4560000000000013,1456.0000000000014,0.40148180049489673
10.4,1.4760000000000009,1476.000000000001,0.4007768293662405
10.42,1.4960000000000004,1496.0000000000005,0.38729490399824995
10.44,1.516,1516.0,0.39839037804414085
10.46,1.5360000000000014,1536.0000000000014,0.40512694138574334
10.48,1.556000000000001,1556.000000000001,0.40324990013330503
10.5,1.5760000000000005,1576.0000000000005,0.3975384438118659
10.52,1.596,1596.0,0.4053862040316552
10.54,1.6159999999999997,1615.9999999999995,0.41356990108454666
10.56,1.636000000000001,1636.000000000001,0.4167998610297146
10.58,1.6560000000000006,1656.0000000000007,0.4209930950156758
10.6,1.6760000000000002,1676.0000000000002,0.41284144407512857
10.62,1.6959999999999997,1695.9999999999998,0.40740513661025607
10.64,1.716000000000001,1716.0000000000011,0.4282173541042867
10.66,1.7360000000000007,1736.0000000000007,0.4228821099449341
10.68,1.7560000000000002,1756.0000000000002,0.4113261432788901
10.7,1.7759999999999998,1775.9999999999998,0.43682591134815785
10.72,1.7960000000000012,1796.0000000000011,0.41851439508778326
10.74,1.8160000000000007,1816.0000000000007,0.4198509196651807
10.76,1.8360000000000003,1836.0000000000002,0.43101958469962864
10.78,1.8559999999999999,1855.9999999999998,0.44048416340455726
10.8,1.8760000000000012,1876.0000000000011,0.43893840781716464
10.82,1.8960000000000008,1896.000000000001,0.44780120689663194
10.84,1.9160000000000004,1916.0000000000005,0.4310623815482985
10.86,1.936,1936.0,0.42974738855677874
10.88,1.9560000000000013,1956.0000000000014,0.44952310702594733
10.9,1.9760000000000009,1976.000000000001,0.45859296954323064
10.92,1.9960000000000004,1996.0000000000005,0.4445537600572058
10.94,2.016,2016.0,0.4658154423014736
10.96,2.0360000000000014,2036.0000000000014,0.46116134235206874
10.98,2.056000000000001,2056.000000000001,0.4546613270826196
11.0,2.0760000000000005,2076.0000000000005,0.473472665385819
11.02,2.096,2096.0,0.4590943797888752
11.04,2.1159999999999997,2115.9999999999995,0.47414479597933373
11.06,2.136000000000001,2136.000000000001,0.46694253192653085
11.08,2.1560000000000006,2156.0000000000005,0.4757245769085846
11.1,2.176,2176.0,0.4727143841735425
11.12,2.1959999999999997,2195.9999999999995,0.4819588315132012
11.14,2.216000000000001,2216.000000000001,0.4835714539395892
11.16,2.2360000000000007,2236.0000000000005,0.48413634482693757
11.18,2.2560000000000002,2256.0,0.48505102153555235
11.2,2.276,2276.0,0.5128191814323309
11.22,2.296000000000001,2296.0000000000014,0.5068173431194629
11.24,2.3160000000000007,2316.000000000001,0.497922538503287
11.26,2.3360000000000003,2336.0000000000005,0.49550352173998147
11.28,2.356,2356.0,0.5224517671031604
11.3,2.3760000000000012,2376.0000000000014,0.5201637629481595
11.32,2.396000000000001,2396.000000000001,0.5174910298079718
11.34,2.4160000000000004,2416.0000000000005,0.5190527604173617
11.36,2.436,2436.0,0.5105852410852214
11.38,2.4560000000000013,2456.0000000000014,0.5287657497701158
11.4,2.476000000000001,2476.000000000001,0.5206183044335124
11.42,2.4960000000000004,2496.0000000000005,0.5385424627816828
11.44,2.516,2516.0,0.5365455094017528
11.46,2.5360000000000014,2536.0000000000014,0.5390583934186962
11.48,2.556000000000001,2556.000000000001,0.533823181164627
11.5,2.5760000000000005,2576.0000000000005,0.5344638836530836
11.52,2.596,2596.0,0.536301017119093
11.54,2.6159999999999997,2615.9999999999995,0.5293474627851662
11.56,2.636000000000001,2636.000000000001,0.5316392058281337
11.58,2.6560000000000006,2656.0000000000005,0.5170818657685093
11.6,2.676,2676.0,0.520972564648577
11.62,2.6959999999999997,2695.9999999999995,0.518901726475215
11.64,2.716000000000001,2716.000000000001,0.5130123367989926
11.66,2.7360000000000007,2736.0000000000005,0.5293109568758353
11.68,2.7560000000000002,2756.0,0.5254160599594749
11.7,2.776,2776.0,0.5032592336217919
11.72,2.796000000000001,2796.0000000000014,0.5093399850685462
11.74,2.8160000000000007,2816.000000000001,0.49791428137551147
11.76,2.8360000000000003,2836.0000000000005,0.5037131394003955
11.78,2.856,2856.0,0.518140721010759
11.8,2.8760000000000012,2876.0000000000014,0.5023861307378512
11.82,2.896000000000001,2896.000000000001,0.48834309212354277
11.84,2.9160000000000004,2916.0000000000005,0.487749482352742
11.86,2.936,2936.0,0.5088986820292819
11.88,2.9560000000000013,2956.0000000000014,0.48943189913366114
11.9,2.976000000000001,2976.000000000001,0.5021050770485125
11.92,2.9960000000000004,2996.0000000000005,0.5033307405449983
11.94,3.016,3016.0,0.4902428597878809
11.96,3.0360000000000014,3036.0000000000014,0.5121423411276169
11.98,3.056000000000001,3056.000000000001,0.5009009569323912
12.0,3.0760000000000005,3076.0000000000005,0.49897723838117886
12.02,3.096,3096.0,0.49762892596529146
12.04,3.1159999999999997,3115.9999999999995,0.5162960326610699
12.06,3.136000000000001,3136.000000000001,0.5065776033106606
12.08,3.1560000000000006,3156.0000000000005,0.5041917326850722
12.1,3.176,3176.0,0.5218225980347059
12.12,3.1959999999999997,3195.9999999999995,0.503175260423602
12.14,3.216000000000001,3216.000000000001,0.5023117812545734
12.16,3.2360000000000007,3236.0000000000005,0.5000340627052364
12.18,3.2560000000000002,3256.0,0.5178439959512465
12.2,3.276,3276.0,0.5126212170319031
12.22,3.296000000000001,3296.0000000000014,0.5137452100565292
12.24,3.3160000000000007,3316.000000000001,0.5144784126120052
12.26,3.3360000000000003,3336.0000000000005,0.5126059078084069
12.28,3.356,3356.0,0.4918090620635498
12.3,3.3760000000000012,3376.0000000000014,0.4924097844418148
12.32,3.396000000000001,3396.000000000001,0.5033602357761819
12.34,3.4160000000000004,3416.0000000000005,0.5015164283845026
12.36,3.436,3436.0,0.4913812620223412
12.38,3.4560000000000013,3456.0000000000014,0.4872553535021778
12.4,3.476000000000001,3476.000000000001,0.47443308964844394
12.42,3.4960000000000004,3496.0000000000005,0.48441205004704935
12.44,3.516,3516.0,0.48674728638054787
12.46,3.5360000000000014,3536.0000000000014,0.48404146758056493
12.48,3.556000000000001,3556.000000000001,0.47724623377940195
12.5,3.5760000000000005,3576.0000000000005,0.47024901738625036
12.52,3.596,3596.0,0.4704231852559428
12.54,3.6159999999999997,3615.9999999999995,0.4419566872457314
12.56,3.636000000000001,3636.000000000001,0.45104818024391413
12.58,3.6560000000000006,3656.0000000000005,0.4354022336731223
12.6,3.676,3676.0,0.4327392149006741
12.62,3.6959999999999997,3695.9999999999995,0.43622856828442674
12.64,3.716000000000001,3716.000000000001,0.44641243992153834
12.66,3.7360000000000007,3736.0000000000005,0.43389004531188924
12.68,3.7560000000000002,3756.0,0.4438597695218357
12.7,3.776,3776.0,0.4375949550161375
12.72,3.796000000000001,3796.0000000000014,0.4370603104323457
12.74,3.8160000000000007,3816.000000000001,0.44512888331512984
12.76,3.8360000000000003,3836.0000000000005,0.444910285734895
12.78,3.856,3856.0,0.4497139202883162
12.8,3.8760000000000012,3876.0000000000014,0.4505864075032423
12.82,3.896000000000001,3896.000000000001,0.42878466883827576
12.84,3.9160000000000004,3916.0000000000005,0.43906716776763616
12.86,3.936,3936.0,0.44839372908300107
12.88,3.9560000000000013,3956.0000000000014,0.45273474591305807
12.9,3.976000000000001,3976.000000000001,0.45379848326465916
12.92,3.9960000000000004,3996.0000000000005,0.4572215220562025
12.94,4.016,4016.0,0.4554462333952274
12.96,4.036000000000001,4036.0000000000014,0.4442433610525342
12.98,4.056000000000001,4056.000000000001,0.4368722292783067
13.0,4.0760000000000005,4076.0000000000005,0.4569660346035589
13.02,4.096,4096.0,0.44974829444266895
13.04,4.116,4116.0,0.430438820366005
13.06,4.136000000000001,4136.000000000001,0.44535767841940405
13.08,4.156000000000001,4156.000000000001,0.43070098419894554
13.1,4.176,4176.0,0.4315922873655277
13.12,4.196,4196.0,0.4372928200469637
13.14,4.216000000000001,4216.000000000001,0.4435128757329731
13.16,4.236000000000001,4236.000000000001,0.44242963523990925
13.18,4.256,4256.0,0.4306111572738958
13.2,4.276,4276.0,0.44548375821447606
13.22,4.296000000000001,4296.000000000001,0.4310059142273115
13.24,4.316000000000001,4316.000000000001,0.43792064598038516
13.26,4.336,4336.0,0.44211607159286265
13.28,4.356,4356.0,0.4457779489289143
13.3,4.376000000000001,4376.000000000001,0.42570948444928736
13.32,4.396000000000001,4396.000000000001,0.4477574203911764
13.34,4.416,4416.0,0.44087416710048755
13.36,4.436,4436.0,0.4270045583479668
13.38,4.456000000000001,4456.000000000001,0.43467363757196603
13.4,4.476000000000001,4476.000000000001,0.42642317422905096
13.42,4.496,4496.0,0.4337557330151336
13.44,4.516,4516.0,0.43527872738241286
13.46,4.536000000000001,4536.000000000002,0.438773324749403
13.48,4.556000000000001,4556.000000000001,0.43843041341312206
13.5,4.5760000000000005,4576.000000000001,0.4347729813946807
13.52,4.596,4596.0,0.44679227302002666
13.54,4.616,4616.0,0.46096991466903275
13.56,4.636000000000001,4636.000000000001,0.43928293489528236
13.58,4.656000000000001,4656.000000000001,0.4463445193504054
13.6,4.676,4676.0,0.44857625318603106
13.62,4.696,4696.0,0.46772845259649404
13.64,4.716000000000001,4716.000000000001,0.46801304311872716
13.66,4.736000000000001,4736.000000000001,0.4489546429706431
13.68,4.756,4756.0,0.47601849968351556
13.7,4.776,4776.0,0.4535607195525337
13.72,4.796000000000001,4796.000000000001,0.4712118631384539
13.74,4.816000000000001,4816.000000000001,0.45966270939886295
13.76,4.836,4836.0,0.46016886924701705
13.78,4.856,4856.0,0.48335623363470276
13.8,4.876000000000001,4876.000000000001,0.46440194038090077
13.82,4.896000000000001,4896.000000000001,0.4666916029875912
13.84,4.916,4916.0,0.46728728691600324
13.86,4.936,4936.0,0.47880588585562683
13.88,4.956000000000001,4956.000000000001,0.4574654366348694
13.9,4.976000000000001,4976.000000000001,0.4564094785863294
13.92,4.996,4996.0,0.4658858361868182
13.94,5.016,5016.0,0.47772607794140415
13.96,5.036000000000001,5036.000000000002,0.46049114950973924
13.98,5.056000000000001,5056.000000000001,0.45663387480292067
14.0,5.0760000000000005,5076.000000000001,0.4609988628049
14.02,5.096,5096.0,0.4698850167308879
14.04,5.116,5116.0,0.4833152064504495
14.06,5.136000000000001,5136.000000000001,0.47188432993198814
14.08,5.156000000000001,5156.000000000001,0.4789191981403767
14.1,5.176,5176.0,0.4899226340950353
14.12,5.196,5196.0,0.4932184387570466
14.14,5.216000000000001,5216.000000000001,0.491807447298513
14.16,5.236000000000001,5236.000000000001,0.47623851623324504
14.18,5.256,5256.0,0.4753764798452922
